question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
59,Angola,Angola,0,0,0,0,0,1,5,3,1,1768613266.4444134,49.56750988960266,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
60,Harry S. Truman,Franklin D. Roosevelt,0,0,0,0,0,1,5,3,1,1768613526.022272,135.12946796417236,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
61,English Language,"American English, Canadian English, and others based on regional location",0,0,1,0,0,0,0,1,0,1768613821.5600536,3.8314030170440674,0,0.16666666666666669,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
62,Nanny and the Professor,Little House on the Prairie,0,0,0,1,0,0,4,3,1,1768613872.8930244,21.822553634643555,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
63,University of Wisconsin-Madison,University of Wisconsin–Madison,0,0,0,0,0,1,5,3,1,1768613965.214869,27.07540202140808,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
64,2014 World Series,,0,0,1,0,0,0,0,1,0,1768614022.49011,2.958170175552368,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
65,The Lorax,The Lorax,0,0,0,1,0,0,1,2,1,1768614057.0808496,10.7553973197937,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
66,Modern Standard Arabic,2020,0,0,0,0,0,1,4,3,1,1768614104.2097871,28.790496587753296,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
67,The Father,God,0,0,0,0,0,1,3,2,1,1768614173.759771,14.364402770996094,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
68,University of Wisconsin-Madison,University of Wisconsin–Madison,0,0,0,1,0,0,5,3,1,1768614259.0470252,39.27263689041138,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
69,New Zealand,New Zealand,0,0,0,1,0,0,5,3,1,1768614387.379355,23.02223253250122,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
70,French,Benin,0,0,0,1,0,0,1,2,1,1768614498.0812418,9.86216402053833,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
71,McGill University,,0,0,0,0,0,1,4,3,1,1768606001.0482807,15.57761836051941,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
72,South Africa,Brazil,0,0,0,1,0,0,4,3,1,1768606093.8825033,24.22903800010681,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
73,Belleville,"Ottawa, Canada",0,0,0,1,0,0,4,3,1,1768606142.390683,15.473835229873655,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
74,LA Galaxy,Tottenham Hotspur,0,0,1,0,0,0,0,1,0,1768606173.349649,2.022041082382202,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
75,South Dakota,South Dakota,0,0,0,1,0,0,5,3,1,1768606199.3608274,15.078879594802856,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
76,Busch Stadium,Busch Stadium,0,0,0,0,0,1,2,2,1,1768606235.776455,8.598227739334106,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
77,Sierra Leone,United Kingdom,0,0,0,1,0,0,2,2,1,1768606282.9391298,8.074228286743164,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
78,Panama,Panama,0,0,0,1,0,0,8,5,2,1768606325.6474388,24.23148012161255,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
79,Unbroken,Terry Zwigoff,0,0,1,0,0,0,0,1,0,1768606399.174034,2.891488790512085,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
80,Phoenix,Horseshoe Bend,0,0,0,0,0,1,5,3,1,1768606430.4449303,25.0649893283844,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
81,1959 World Series,"1987, 1989",0,0,0,1,0,0,3,3,1,1768606489.0830305,14.745176553726196,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
82,New York City,in the 2009 Santa Barbara County Sheriff's Department helicopter crash,0,0,1,0,0,0,0,1,0,1768606529.263131,2.4341135025024414,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
83,Percy Jackson & the Olympians: The Lightning Thief,Fury,0,0,0,1,0,0,4,3,1,1768606557.3294823,16.161023139953613,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
84,Super Bowl XXXV,Young,0,0,1,0,0,0,0,1,0,1768606595.1425748,2.0488321781158447,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
85,Nebraska,Nebraska,0,0,0,0,0,1,5,3,1,1768606624.7693326,15.75468397140503,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
86,Valencia BC,FC Barcelona,0,0,0,1,0,0,2,2,1,1768606667.0604491,8.4757661819458,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
87,College/University,US Navy,0,0,1,0,0,0,0,1,0,1768606693.5945172,1.8463172912597656,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
88,Anguilla,"Saint Kitts and Nevis, Grenada, Saint Vincent and the Grenadines",0,0,0,0,0,1,5,3,1,1768606713.700487,16.93706703186035,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
89,Algeria,Algeria,0,0,0,0,0,1,5,3,1,1768606766.365031,18.0704128742218,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
90,Buddhism,,0,0,0,1,0,0,2,2,1,1768606813.4708383,23.4884250164032,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
91,Busch Stadium,Busch Memorial Stadium,0,0,0,0,0,1,3,2,1,1768606913.6521218,10.011885404586792,0,0.8,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
92,Saint Michael Parish,St. Louis,0,0,0,0,0,1,4,2,1,1768606963.5071473,10.653600931167604,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
93,Crimson,,0,0,0,1,0,0,4,3,1,1768607024.8610156,35.45430278778076,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
94,Syracuse University Otto the Orange,Ozzie the Owl,0,0,1,0,0,0,0,1,0,1768607075.37731,2.482062816619873,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
95,Guatemalan quetzal,Quetzal,0,0,0,0,0,1,4,3,1,1768607103.2174647,17.677356481552124,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
96,Minnesota Vikings,Tulane Green Wave,0,0,0,1,0,0,5,3,1,1768607144.6231186,15.43681573867798,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
97,Macau,Timor-Leste,0,0,0,1,0,0,4,3,1,1768607205.2230582,58.49472451210022,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
98,Macau,East Timor,0,0,0,1,0,0,4,3,1,1768607296.665098,25.89393711090088,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
99,Catholicism,Christianity,0,0,0,1,0,0,4,3,1,1768607349.5257492,12.191942930221558,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
100,Latin America,Caribbean coast of the Dominican Republic,0,0,0,1,0,0,1,2,1,1768607407.9748857,8.359256982803345,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
101,Washington University in St. Louis,Washington University in St. Louis,0,0,0,1,0,0,1,2,1,1768607444.427779,8.152976036071777,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
102,Albert Gallatin,Albert Gallatin,0,0,0,1,0,0,4,3,1,1768607473.7886858,25.42996644973755,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
103,Franklin D. Roosevelt,Franklin D. Roosevelt,0,0,0,0,0,1,4,3,1,1768607562.3018146,52.383660078048706,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
104,The Lorax,"Fargo (1996), The Man Who Wasn't There, Intolerable Cruelty",0,0,1,0,0,0,0,1,0,1768607631.680497,3.9593498706817623,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
105,Fort Rinella,Malta,0,0,0,0,0,1,4,3,1,1768607665.6607227,17.331159591674805,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
106,Nazi Germany,Austria,0,0,1,0,0,0,0,1,0,1768607697.0829265,2.0307250022888184,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
107,Albert Gallatin,Washington Square Campus,0,0,0,1,0,0,1,2,1,1768607726.5621617,10.128397226333618,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
108,Abdullah al-Thani,Great Socialist People's Libyan Arab Jamahiriya,0,0,0,0,0,1,4,2,1,1768607762.7780683,10.28675365447998,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
109,Nazi Germany,Austria,0,0,0,1,0,0,1,2,1,1768607793.1749403,6.69204306602478,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
110,Christianity,Christianity,0,0,0,1,0,0,2,2,1,1768607834.5293124,9.403189420700071,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
111,Christianity,Christianity,0,0,0,1,0,0,5,3,1,1768607889.5004282,15.018218517303469,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
112,Sunni Islam,Islam,0,0,0,1,0,0,2,2,1,1768608016.1165328,7.388129949569702,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
113,Jamaican dollar,Jamaican dollar,0,0,0,0,0,1,4,3,1,1768608075.4856353,15.429133176803589,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
114,Switzerland,"Liechtenstein, Switzerland",0,0,0,1,0,0,5,3,1,1768608126.286175,14.61414623260498,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
115,Navy Blue,Dallas Cowboys,0,0,0,1,0,0,4,3,1,1768608213.539678,14.384108066558838,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
116,Ballistic trauma,Executed by the Soviets,0,0,1,0,0,0,0,1,0,1768608244.7747436,1.846461534500122,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
117,Laos,,0,0,0,1,0,0,2,2,1,1768608317.3515987,8.677817106246948,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
118,Fort Rinella,Malta,0,0,0,0,0,1,3,2,1,1768608450.4149692,9.257105588912964,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
119,Robert F. Kennedy,Robert F. Kennedy,0,0,0,0,0,1,5,3,1,1768608491.793652,16.28400683403015,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
120,Jason Marsden,Matthew Broderick,0,0,1,0,0,0,0,1,0,1768608573.4786332,2.557201385498047,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
121,Aviva Stadium,Croke Park,0,0,0,1,0,0,4,3,1,1768608602.451896,14.041779041290283,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
122,Universal Studios Hollywood,MGM/UA Entertainment Co.,0,0,0,1,0,0,2,2,1,1768608702.6826053,7.935736656188965,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
123,Second Polish Republic,"Kyrgyzstan, Uzbekistan",0,0,0,1,0,0,1,2,1,1768608748.3277051,7.664721250534058,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
124,Brazilian real,Brazilian real,0,0,0,0,0,1,4,3,1,1768608796.8007636,14.945138931274414,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
125,Baloncesto Málaga,Olympiacos,0,0,0,1,0,0,4,3,1,1768608852.1692705,24.84448504447937,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
126,Temple University,Temple University,0,0,0,0,0,1,5,3,1,1768608913.6763148,18.156681776046753,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
127,Moldovan language,Ukrainian,0,0,0,0,0,1,4,3,1,1768609000.741748,15.5135338306427,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
128,Buddhism,,0,0,0,1,0,0,1,2,1,1768609047.1935644,10.49552083015442,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
129,Dominican peso,Dominican Peso,0,0,0,0,0,1,4,3,1,1768609087.9204764,17.445530652999878,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
130,Barbados,Barbados,0,0,0,0,0,1,5,3,1,1768609152.3809822,15.713791608810425,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
131,Albert Gallatin,Harvard University,0,0,1,0,0,0,0,1,0,1768609184.2590854,1.909205198287964,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
132,Buddhism,,0,0,0,1,0,0,1,2,1,1768609223.7576485,9.626853942871094,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
133,Québec,Alberta,0,0,0,1,0,0,10,5,2,1768609320.9386094,100.86229944229126,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
134,Sunni Islam,"predominantly Christianity, but also includes significant populations of Islam, Buddhism, and others",0,0,1,0,0,0,0,1,0,1768609436.8908217,2.703677177429199,0,0.14285714285714285,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
135,Crimson,None provided,0,0,1,0,0,0,0,1,0,1768609450.8840754,3.212327480316162,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
136,Guatemalan quetzal,Guatemalan quetzal (GTQ),0,0,0,1,0,0,1,2,1,1768609469.3795774,7.4567670822143555,0,0.8,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
137,University of Oxford,Exeter College,0,0,0,0,0,1,5,3,1,1768609503.390199,18.16028904914856,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
138,Eurasia,Benelux,0,0,0,1,0,0,4,3,1,1768609578.630505,14.310954332351685,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
139,Madagascar,Madagascar,0,0,0,1,0,0,5,3,1,1768609626.172294,15.507463216781616,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
140,Albert Gallatin,Albert Gallatin,0,0,0,1,0,0,4,3,1,1768609678.3728344,12.805672645568848,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
141,The Last Song,"Jennifer Coolidge, Daniel Roebuck",0,0,1,0,0,0,0,1,0,1768609705.3152652,2.0602521896362305,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
142,Super Bowl XXXV,,0,0,0,1,0,0,12,7,3,1768606027.5315676,32.50889253616333,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
143,Matt Mead,"Dagmar Schmidt Mitchell (former) ->  currently Blake Moore and Burgess Owens are the US House Reps, Utah State is split among different counties, so possibly the Governor but not directly attributed to them: Spencer Cox - Utah governor",0,0,0,1,0,0,5,3,1,1768606088.3984833,16.936864852905273,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
144,New Caledonia,France,0,0,0,0,0,1,5,3,1,1768606137.2828732,18.496845245361328,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
145,Unbroken,The Big Lebowski,0,0,1,0,0,0,0,1,0,1768606176.1691544,3.00891375541687,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
146,2014 World Series,2010,0,0,0,1,0,0,7,4,2,1768606211.1745913,17.51277208328247,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
147,West African CFA franc,West African CFA franc,0,0,0,0,0,1,4,2,1,1768606252.587009,10.267298698425291,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
148,Guinea-Bissau,Brazil,0,0,0,0,0,1,9,6,2,1768606375.659747,50.41055870056152,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
149,Arizona,Arizona,0,0,0,1,0,0,5,3,1,1768606455.00302,15.408257484436035,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
150,Guatemala,Guatemala,0,0,0,1,0,0,2,2,1,1768606511.0439916,8.109800577163696,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,cwq
