question_index,expected_answer,answer,has_err_instruction,has_err_format,has_err_graph,has_err_other,has_err_agent,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,is_kg_and_correct,has_err,has_err_and_correct,method,rep
10,Java,Java,0,0,0,0,0,0,0,1,0,1768149286.3303273,1.615539312362671,1,1.0,0,0,0,0,io_few_shot,1
11,0,7,0,0,0,0,0,0,0,1,0,1768149350.63709,1.635505437850952,0,0.0,0,0,0,0,io_few_shot,1
12,0,3,0,0,0,0,0,0,0,1,0,1768149402.6859348,1.7025222778320312,0,0.0,0,0,0,0,io_few_shot,1
13,0,1,0,0,0,0,0,0,0,1,0,1768149457.6952877,1.6478779315948486,0,0.0,0,0,0,0,io_few_shot,1
14,N,,0,0,0,0,0,0,0,1,0,1768149526.2879174,8.92342472076416,0,0.0,1,0,0,0,io_few_shot,1
15,United Kingdom,England,0,0,0,0,0,0,0,1,0,1768149565.01527,1.6195855140686035,0,0.0,0,0,0,0,io_few_shot,1
16,United Kingdom,Canada,0,0,0,0,0,0,0,1,0,1768149617.4323013,1.832453966140747,0,0.0,0,0,0,0,io_few_shot,1
17,5,3,0,0,0,0,0,0,0,1,0,1768149855.687327,1.4040467739105225,0,0.0,0,0,0,0,io_few_shot,1
18,suicide,suicide by gunshot,0,0,0,0,0,0,0,1,0,1768149889.781069,1.532621145248413,0,0.5,0,0,0,0,io_few_shot,1
19,financial services,Banking and Finance,0,0,0,0,0,0,0,1,0,1768149939.1948245,1.5778768062591553,0,0.0,0,0,0,0,io_few_shot,1
20,Amerika Birleşik Devletleri,United States of America,0,0,0,0,0,0,0,1,0,1768150008.8110826,1.7663772106170654,0,0.0,0,0,0,0,io_few_shot,1
21,+157,157 meters,0,0,0,0,0,0,0,1,0,1768150110.617106,1.5191726684570312,0,0.6666666666666666,0,0,0,0,io_few_shot,1
22,哈茨山,,0,0,0,0,0,0,0,1,0,1768150145.973786,1.529355525970459,0,0.0,1,0,0,0,io_few_shot,1
23,1,1,0,0,0,0,0,0,0,1,0,1768150189.6603212,1.494032382965088,1,1.0,0,0,0,0,io_few_shot,1
24,28,15,0,0,0,0,0,0,0,1,0,1768150255.07241,1.463544845581055,0,0.0,0,0,0,0,io_few_shot,1
25,18,15,0,0,0,0,0,0,0,1,0,1768150303.5679955,1.492879867553711,0,0.0,0,0,0,0,io_few_shot,1
26,7,9,0,0,0,0,0,0,0,1,0,1768150372.8576384,1.5137214660644531,0,0.0,0,0,0,0,io_few_shot,1
27,26,,0,0,0,0,0,0,0,1,0,1768150423.6193793,2.4050192832946777,0,0.0,1,0,0,0,io_few_shot,1
28,0,9,0,0,0,0,0,0,0,1,0,1768150484.6392608,1.5848491191864014,0,0.0,0,0,0,0,io_few_shot,1
29,0,0,0,0,0,0,0,0,0,1,0,1768150557.287051,1.5563254356384275,1,1.0,0,0,0,0,io_few_shot,1
30,125,6,0,0,0,0,0,0,0,1,0,1768150617.697078,1.698417901992798,0,0.0,0,0,0,0,io_few_shot,1
31,0,7,0,0,0,0,0,0,0,1,0,1768150682.5528882,1.6502528190612793,0,0.0,0,0,0,0,io_few_shot,1
32,0,4,0,0,0,0,0,0,0,1,0,1768150727.9113648,1.613002061843872,0,0.0,0,0,0,0,io_few_shot,1
33,0,3,0,0,0,0,0,0,0,1,0,1768150780.23634,1.5751090049743652,0,0.0,0,0,0,0,io_few_shot,1
34,12,12,0,0,0,0,0,0,0,1,0,1768150820.5071216,1.468095064163208,1,1.0,0,0,0,0,io_few_shot,1
35,3,9,0,0,0,0,0,0,0,1,0,1768150923.9167995,1.5241246223449707,0,0.0,0,0,0,0,io_few_shot,1
36,79,2,0,0,0,0,0,0,0,1,0,1768150970.6989486,1.5926566123962402,0,0.0,0,0,0,0,io_few_shot,1
37,2,2,0,0,0,0,0,0,0,1,0,1768151027.1466784,1.691587209701538,1,1.0,0,0,0,0,io_few_shot,1
38,1,4,0,0,0,0,0,0,0,1,0,1768151093.5437777,1.6602544784545898,0,0.0,0,0,0,0,io_few_shot,1
39,189,2,0,0,0,0,0,0,0,1,0,1768151147.6279914,1.599430799484253,0,0.0,0,0,0,0,io_few_shot,1
40,12,12,0,0,0,0,0,0,0,1,0,1768151208.6568584,1.5688419342041016,1,1.0,0,0,0,0,io_few_shot,1
41,0,At least 16,0,0,0,0,0,0,0,1,0,1768151282.140406,1.774116277694702,0,0.0,0,0,0,0,io_few_shot,1
42,5,3,0,0,0,0,0,0,0,1,0,1768151336.3807075,1.5071537494659424,0,0.0,0,0,0,0,io_few_shot,1
43,0,38,0,0,0,0,0,0,0,1,0,1768151398.273888,1.5551495552062988,0,0.0,0,0,0,0,io_few_shot,1
44,5,4,0,0,0,0,0,0,0,1,0,1768151462.8484516,1.6030526161193848,0,0.0,0,0,0,0,io_few_shot,1
45,11,14,0,0,0,0,0,0,0,1,0,1768151529.1515536,1.5781075954437256,0,0.0,0,0,0,0,io_few_shot,1
46,0,2,0,0,0,0,0,0,0,1,0,1768151566.239153,1.4585211277008057,0,0.0,0,0,0,0,io_few_shot,1
47,0,2,0,0,0,0,0,0,0,1,0,1768151694.696313,1.4611949920654297,0,0.0,0,0,0,0,io_few_shot,1
48,0,1,0,0,0,0,0,0,0,1,0,1768151737.8037949,1.4882450103759766,0,0.0,0,0,0,0,io_few_shot,1
49,8,"152,233",0,0,0,0,0,0,0,1,0,1768151803.8170424,1.8484513759613037,0,0.0,0,0,0,0,io_few_shot,1
50,+111892,"758,519",0,0,0,0,0,0,0,1,0,1768151841.401655,1.6999104022979736,0,0.0,0,0,0,0,io_few_shot,1
51,3,2,0,0,0,0,0,0,0,1,0,1768151913.8774197,1.5835258960723877,0,0.0,0,0,0,0,io_few_shot,1
52,1,22,0,0,0,0,0,0,0,1,0,1768151997.043775,1.5557470321655271,0,0.0,0,0,0,0,io_few_shot,1
53,6,"Water can take many different colors depending on various factors such as depth, sediment, and algae. However, in its purest form, water is colorless. It can appear in different shades such as blue, green, brown, or black due to the presence of impurities or the way it interacts with light.",0,0,0,0,0,0,0,1,0,1768152188.231334,2.8451247215270996,0,0.0,0,0,0,0,io_few_shot,1
54,12,2,0,0,0,0,0,0,0,1,0,1768152235.8226564,1.9546384811401367,0,0.0,0,0,0,0,io_few_shot,1
55,0,3,0,0,0,0,0,0,0,1,0,1768152313.4619148,2.016362428665161,0,0.0,0,0,0,0,io_few_shot,1
56,5,5,0,0,0,0,0,0,0,1,0,1768152358.212405,1.4843945503234863,1,1.0,0,0,0,0,io_few_shot,1
57,8,4,0,0,0,0,0,0,0,1,0,1768152418.5966616,1.5121397972106934,0,0.0,0,0,0,0,io_few_shot,1
58,31,30,0,0,0,0,0,0,0,1,0,1768152477.107592,1.4927256107330322,0,0.0,0,0,0,0,io_few_shot,1
59,17,12,0,0,0,0,0,0,0,1,0,1768152528.1140642,2.0130615234375,0,0.0,0,0,0,0,io_few_shot,1
60,13,13,0,0,0,0,0,0,0,1,0,1768152591.1259043,1.5800485610961914,1,1.0,0,0,0,0,io_few_shot,1
61,21,19,0,0,0,0,0,0,0,1,0,1768152655.050314,1.694150447845459,0,0.0,0,0,0,0,io_few_shot,1
62,42,27,0,0,0,0,0,0,0,1,0,1768152717.8312757,1.5750579833984375,0,0.0,0,0,0,0,io_few_shot,1
63,13,17,0,0,0,0,0,0,0,1,0,1768152763.6836288,1.512636661529541,0,0.0,0,0,0,0,io_few_shot,1
64,0,,0,0,0,0,0,0,0,1,0,1768152862.2451007,1.871701717376709,0,0.0,1,0,0,0,io_few_shot,1
65,0,,0,0,0,0,0,0,0,1,0,1768152970.8347998,1.7092034816741943,0,0.0,1,0,0,0,io_few_shot,1
66,0,2,0,0,0,0,0,0,0,1,0,1768153004.7738242,1.4055418968200684,0,0.0,0,0,0,0,io_few_shot,1
67,1,8,0,0,0,0,0,0,0,1,0,1768153064.2589386,1.6542127132415771,0,0.0,0,0,0,0,io_few_shot,1
68,663,,0,0,0,0,0,0,0,1,0,1768153162.8108673,1.8605055809020996,0,0.0,1,0,0,0,io_few_shot,1
69,+6,4,0,0,0,0,0,0,0,1,0,1768153194.1415558,1.5848703384399414,0,0.0,0,0,0,0,io_few_shot,1
70,1,2,0,0,0,0,0,0,0,1,0,1768153287.4621112,1.4638571739196775,0,0.0,0,0,0,0,io_few_shot,1
71,+45000000,45 million,0,0,0,0,0,0,0,1,0,1768153329.5978734,1.6518611907958984,0,0.0,0,0,0,0,io_few_shot,1
72,117,118,0,0,0,0,0,0,0,1,0,1768153366.6273148,1.6624412536621094,0,0.0,0,0,0,0,io_few_shot,1
73,15481363,Over 160 million,0,0,0,0,0,0,0,1,0,1768153433.747442,1.716235876083374,0,0.0,0,0,0,0,io_few_shot,1
74,21,12,0,0,0,0,0,0,0,1,0,1768153489.1653886,1.5423526763916016,0,0.0,0,0,0,0,io_few_shot,1
75,1,18,0,0,0,0,0,0,0,1,0,1768153594.5708458,1.5866386890411377,0,0.0,0,0,0,0,io_few_shot,1
76,3,over 30,0,0,0,0,0,0,0,1,0,1768153695.9861846,1.671276330947876,0,0.0,0,0,0,0,io_few_shot,1
77,0,12,0,0,0,0,0,0,0,1,0,1768153758.239424,1.653183937072754,0,0.0,0,0,0,0,io_few_shot,1
78,4,Guard and Forward,0,0,0,0,0,0,0,1,0,1768153804.7831533,1.6136388778686523,0,0.0,0,0,0,0,io_few_shot,1
79,5,5,0,0,0,0,0,0,0,1,0,1768153863.5395386,1.507305383682251,1,1.0,0,0,0,0,io_few_shot,1
80,359,Around 700,0,0,0,0,0,0,0,1,0,1768153884.1004815,1.6974921226501465,0,0.0,0,0,0,0,io_few_shot,1
81,+3,3,0,0,0,0,0,0,0,1,0,1768153915.759848,1.433701515197754,1,1.0,0,0,0,0,io_few_shot,1
82,+709,736,0,0,0,0,0,0,0,1,0,1768153955.2143795,1.5447535514831543,0,0.0,0,0,0,0,io_few_shot,1
83,3,2,0,0,0,0,0,0,0,1,0,1768153996.1771903,1.628159523010254,0,0.0,0,0,0,0,io_few_shot,1
84,215,around 350,0,0,0,0,0,0,0,1,0,1768154048.3897924,1.5786573886871338,0,0.0,0,0,0,0,io_few_shot,1
85,0,,0,0,0,0,0,0,0,1,0,1768154142.3193371,1.8271560668945312,0,0.0,1,0,0,0,io_few_shot,1
86,1,8,0,0,0,0,0,0,0,1,0,1768154201.878765,1.6151432991027832,0,0.0,0,0,0,0,io_few_shot,1
87,8,1,0,0,0,0,0,0,0,1,0,1768154259.5348334,2.1211013793945312,0,0.0,0,0,0,0,io_few_shot,1
88,0,3,0,0,0,0,0,0,0,1,0,1768154320.9241424,1.6503539085388184,0,0.0,0,0,0,0,io_few_shot,1
89,2,0,0,0,0,0,0,0,0,1,0,1768154377.318908,1.535109519958496,0,0.0,0,0,0,0,io_few_shot,1
90,0,5,0,0,0,0,0,0,0,1,0,1768154435.1155145,1.7362139225006104,0,0.0,0,0,0,0,io_few_shot,1
91,4,8,0,0,0,0,0,0,0,1,0,1768154506.7809885,3.302684783935547,0,0.0,0,0,0,0,io_few_shot,1
92,0,0,0,0,0,0,0,0,0,1,0,1768154591.5907922,1.6195740699768066,1,1.0,0,0,0,0,io_few_shot,1
93,common bottlenose dolphin,common bottlenose dolphin,0,0,0,0,0,0,0,1,0,1768154643.4155142,1.7393722534179688,1,1.0,0,0,0,0,io_few_shot,1
94,gene,Tumor necrosis factor alpha-induced protein 1,0,0,0,0,0,0,0,1,0,1768154689.4805217,1.8574810028076172,0,0.0,0,0,0,0,io_few_shot,1
95,0,2,0,0,0,0,0,0,0,1,0,1768154743.9176514,1.5984992980957031,0,0.0,0,0,0,0,io_few_shot,1
96,2,2,0,0,0,0,0,0,0,1,0,1768154787.3648098,1.5364325046539309,1,1.0,0,0,0,0,io_few_shot,1
97,0,7,0,0,0,0,0,0,0,1,0,1768154837.4643135,1.5521771907806396,0,0.0,0,0,0,0,io_few_shot,1
98,30,29,0,0,0,0,0,0,0,1,0,1768154880.5122578,1.597489595413208,0,0.0,0,0,0,0,io_few_shot,1
99,1,2,0,0,0,0,0,0,0,1,0,1768154934.2415192,1.6194658279418943,0,0.0,0,0,0,0,io_few_shot,1
100,Naruhito,Fumio Kishida,0,0,0,0,0,0,0,1,0,1768154981.2980332,2.2535128593444824,0,0.0,0,0,0,0,io_few_shot,1
101,3,12,0,0,0,0,0,0,0,1,0,1768155050.778216,2.199009418487549,0,0.0,0,0,0,0,io_few_shot,1
102,North Rhine-Westphalia,North Rhine-Westphalia,0,0,0,0,0,0,0,1,0,1768155106.3950465,1.9994914531707764,1,1.0,0,0,0,0,io_few_shot,1
103,Yankee Stadium,Yankee Stadium,0,0,0,0,0,0,0,1,0,1768155150.3921266,1.7545411586761477,1,1.0,0,0,0,0,io_few_shot,1
104,People's Republic of China; India; Myanmar; Nepal; Pakistan; Afghanistan,"India, Nepal, Bhutan, Pakistan, Afghanistan, China",0,0,0,0,0,0,0,1,0,1768155195.7952597,2.0076515674591064,0,0.6666666666666667,0,0,0,0,io_few_shot,1
105,0,55,0,0,0,0,0,0,0,1,0,1768155278.9081085,1.5732488632202148,0,0.0,0,0,0,0,io_few_shot,1
106,United States of America,United States,0,0,0,0,0,0,0,1,0,1768155321.2935398,1.6379027366638184,0,0.6666666666666666,0,0,0,0,io_few_shot,1
107,15,8,0,0,0,0,0,0,0,1,0,1768155373.6240032,1.650923252105713,0,0.0,0,0,0,0,io_few_shot,1
108,Austria,Germany,0,0,0,0,0,0,0,1,0,1768155400.1850998,1.4584906101226809,0,0.0,0,0,0,0,io_few_shot,1
109,Sweden,Sweden,0,0,0,0,0,0,0,1,0,1768155429.0532544,1.4054336547851562,1,1.0,0,0,0,0,io_few_shot,1
110,vogue,Vogue magazine,0,0,0,0,0,0,0,1,0,1768155482.382769,1.6097195148468018,0,0.6666666666666666,0,0,0,0,io_few_shot,1
111,ja,English,0,0,0,0,0,0,0,1,0,1768155577.055111,1.489641189575195,0,0.0,0,0,0,0,io_few_shot,1
112,71,134,0,0,0,0,0,0,0,1,0,1768155641.9613268,1.636936902999878,0,0.0,0,0,0,0,io_few_shot,1
113,1981,1981,0,0,0,0,0,0,0,1,0,1768155671.6089334,1.5618019104003906,1,1.0,0,0,0,0,io_few_shot,1
114,1990,1980,0,0,0,0,0,0,0,1,0,1768155705.285895,1.6546814441680908,0,0.0,0,0,0,0,io_few_shot,1
115,original work,original work,0,0,0,0,0,0,0,1,0,1768155773.495139,1.5898444652557373,1,1.0,0,0,0,0,io_few_shot,1
116,0,32,0,0,0,0,0,0,0,1,0,1768155911.233504,1.7360785007476809,0,0.0,0,0,0,0,io_few_shot,1
117,130,17,0,0,0,0,0,0,0,1,0,1768155927.3027723,1.8069944381713867,0,0.0,0,0,0,0,io_few_shot,1
118,0,0,0,0,0,0,0,0,0,1,0,1768155977.390595,1.5687904357910156,1,1.0,0,0,0,0,io_few_shot,1
119,7,4,0,0,0,0,0,0,0,1,0,1768156057.0246265,1.5771126747131348,0,0.0,0,0,0,0,io_few_shot,1
120,The Greens,Social Democratic Party of Germany,0,0,0,0,0,0,0,1,0,1768156087.9952064,1.6940913200378418,0,0.0,0,0,0,0,io_few_shot,1
121,1960,1958,0,0,0,0,0,0,0,1,0,1768156117.8100786,1.4978795051574707,0,0.0,0,0,0,0,io_few_shot,1
122,Crunchyroll; Hulu,"Crunchyroll, Netflix, Hulu, Amazon Prime Video",0,0,0,0,0,0,0,1,0,1768156164.198406,2.165501117706299,0,0.5,0,0,0,0,io_few_shot,1
123,77,born between 1928 and 1945,0,0,0,0,0,0,0,1,0,1768156209.4053545,1.7831385135650637,0,0.0,0,0,0,0,io_few_shot,1
124,1975,1975,0,0,0,0,0,0,0,1,0,1768156256.6901195,1.635371208190918,1,1.0,0,0,0,0,io_few_shot,1
125,Dwayne Johnson; Gal Gadot; Ryan Reynolds; Chris Diamantopoulos; Ritu Arya,"Dwayne Johnson, Ryan Reynolds, Gal Gadot, Rande Gerber, Ariana Greenblatt, Tracy Morgan, Jimmy O. Yang, and Meredith Hagner",0,0,0,0,0,0,0,1,0,1768156325.957012,2.997934341430664,0,0.42857142857142855,0,0,0,0,io_few_shot,1
126,Jay,Jay,0,0,0,0,0,0,0,1,0,1768156396.725839,1.5680623054504397,1,1.0,0,0,0,0,io_few_shot,1
127,Germany; Ukraine; Slovakia; Moldova; Romania; Bulgaria; Croatia; Hungary; Austria; Serbia,"Germany, Austria, Slovakia, Hungary, Croatia, Serbia, Bulgaria, and Romania",0,0,0,0,0,0,0,1,0,1768156454.5762527,2.254513740539551,0,0.8421052631578948,0,0,0,0,io_few_shot,1
128,Teuthida,Squid,0,0,0,0,0,0,0,1,0,1768156497.4618945,2.2259888648986816,0,0.0,0,0,0,0,io_few_shot,1
129,beta,beta,0,0,0,0,0,0,0,1,0,1768156553.7224417,1.6688692569732666,1,1.0,0,0,0,0,io_few_shot,1
130,Better Call Saul; El Camino: A Breaking Bad Movie,"Better Call Saul, Slingshot",0,0,0,0,0,0,0,1,0,1768156597.2035837,1.7882258892059326,0,0.5,0,0,0,0,io_few_shot,1
131,Colorado River,Colorado River,0,0,0,0,0,0,0,1,0,1768156663.210463,1.48496675491333,1,1.0,0,0,0,0,io_few_shot,1
132,exhumation,The Persistence of Memory,0,0,0,0,0,0,0,1,0,1768156716.374138,1.8076717853546145,0,0.0,0,0,0,0,io_few_shot,1
133,13th German Bundestag,Federal Republic of Germany,0,0,0,0,0,0,0,1,0,1768156787.3356807,1.6214587688446045,0,0.0,0,0,0,0,io_few_shot,1
134,Soziolinguistik; Patholinguistik; Genderlinguistik; Rechtslinguistik; Ethnolinguistik; Interlinguistik,"Anglistik, Germanistik, Linguistik, Romanistik, Slawistik",0,0,0,0,0,0,0,1,0,1768156836.6207802,2.343604564666748,0,0.0,0,0,0,0,io_few_shot,1
135,Frank-Walter Steinmeier; Emmanuel Macron,Frank-Walter Steinmeier and Emmanuel Macron,0,0,0,0,0,0,0,1,0,1768156908.0703883,1.8247170448303225,0,0.888888888888889,0,0,0,0,io_few_shot,1
136,singer; screenwriter; actor; composer; pianist; singer-songwriter; poet; guitarist; photographer; recording artist; musician,Julian Lennon is a musician and Sean Lennon is a musician and actor,0,0,0,0,0,0,0,1,0,1768156971.5171323,2.1445236206054688,0,0.17391304347826086,0,0,0,0,io_few_shot,1
137,Star Wars Episode I: The Phantom Menace; Star Wars; Star Wars: Episode II – Attack of the Clones; Star Wars: Episode V – The Empire Strikes Back; Star Wars Episode VI: Return of the Jedi; Star Wars: The Last Jedi; Star Wars: The Rise of Skywalker; Star Wars Episode III: Revenge of the Sith; Star Wars: The Force Awakens,"Episodes I-IX, The Phantom Menace, Attack of the Clones, Revenge of the Sith, A New Hope, The Empire Strikes Back, Return of the Jedi, The Force Awakens, The Last Jedi, The Rise of Skywalker, and several spin-offs including Rogue One: A Star Wars Story and Solo: A Star Wars Story",0,0,0,0,0,0,0,1,0,1768157046.7532456,5.6350603103637695,0,0.5555555555555556,0,0,0,0,io_few_shot,1
138,The Flintstones,The end of racial discrimination in voting in the US,0,0,0,0,0,0,0,1,0,1768157107.6548157,1.8624393939971924,0,0.0,0,0,0,0,io_few_shot,1
139,gold; black; red,"Black, Red, Gold",0,0,0,0,0,0,0,1,0,1768157149.926851,1.6361992359161377,0,1.0,0,0,0,0,io_few_shot,1
140,women's suffrage,Women's right to vote,0,0,0,0,0,0,0,1,0,1768157196.302035,2.2060365676879883,0,0.3333333333333333,0,0,0,0,io_few_shot,1
141,empress,Empress,0,0,0,0,0,0,0,1,0,1768157242.52483,1.6516516208648682,1,1.0,0,0,0,0,io_few_shot,1
142,1918-1920 flu pandemic,Spanish Flu pandemic,0,0,0,0,0,0,0,1,0,1768157295.6037188,1.7782902717590332,0,0.6666666666666666,0,0,0,0,io_few_shot,1
143,extinction,Mass extinction event,0,0,0,0,0,0,0,1,0,1768157351.229441,2.0634853839874268,0,0.5,0,0,0,0,io_few_shot,1
144,voice; cornet; trumpet,"trumpet, vocals, cornet",0,0,0,0,0,0,0,1,0,1768157390.4109168,1.8284127712249756,0,0.6666666666666666,0,0,0,0,io_few_shot,1
145,stab wound,assassination,0,0,0,0,0,0,0,1,0,1768157430.945824,1.8266375064849856,0,0.0,0,0,0,0,io_few_shot,1
146,male,male,0,0,0,0,0,0,0,1,0,1768157469.9322245,1.5774497985839844,1,1.0,0,0,0,0,io_few_shot,1
147,Shinjuku,Tokyo,0,0,0,0,0,0,0,1,0,1768157645.575832,1.807215929031372,0,0.0,0,0,0,0,io_few_shot,1
148,Tiger,tiger,0,0,0,0,0,0,0,1,0,1768157700.4777844,1.784771203994751,1,1.0,0,0,0,0,io_few_shot,1
149,0,,0,0,0,0,0,0,0,1,0,1768157758.674372,3.814984083175659,0,0.0,1,0,0,0,io_few_shot,1
150,Point(114.054 22.535),"22.5431° N, 114.0579° E",0,0,0,0,0,0,0,1,0,1768157827.2926466,2.0926663875579834,0,0.0,0,0,0,0,io_few_shot,1
151,research,Erlangen program,0,0,0,0,0,0,0,1,0,1768157864.7270994,2.0255420207977295,0,0.0,0,0,0,0,io_few_shot,1
152,+385000,"The Port of Rotterdam Authority employs around 1,000 people.",0,0,0,0,0,0,0,1,0,1768157907.8811498,1.9809503555297852,0,0.0,0,0,0,0,io_few_shot,1
153,middle school student,high school student,0,0,0,0,0,0,0,1,0,1768157983.7989106,1.7876989841461182,0,0.6666666666666666,0,0,0,0,io_few_shot,1
154,Igbo,Igbo,0,0,0,0,0,0,0,1,0,1768158027.915591,1.6875767707824707,1,1.0,0,0,0,0,io_few_shot,1
155,Peter Orlovsky,Peter Orlovsky,0,0,0,0,0,0,0,1,0,1768158072.5789587,1.7687265872955322,1,1.0,0,0,0,0,io_few_shot,1
156,Gothic,Gothic 2,0,0,0,0,0,0,0,1,0,1768158119.8899975,1.715712308883667,0,0.6666666666666666,0,0,0,0,io_few_shot,1
157,Blackadder,Blackadder,0,0,0,0,0,0,0,1,0,1768158244.9450796,1.4841206073760986,1,1.0,0,0,0,0,io_few_shot,1
158,Lady Ella,The First Lady of Song,0,0,0,0,0,0,0,1,0,1768158282.801569,1.749521255493164,0,0.3333333333333333,0,0,0,0,io_few_shot,1
159,writer; novelist,,0,0,0,0,0,0,0,1,0,1768158341.5823123,1.7233381271362305,0,0.0,1,0,0,0,io_few_shot,1
160,television actor; jazz musician; actor; pianist; singer-songwriter; jazz guitarist,"singer, musician",0,0,0,0,0,0,0,1,0,1768158388.6257432,1.5458736419677734,0,0.1818181818181818,0,0,0,0,io_few_shot,1
161,Arabic; Persian,Persian,0,0,0,0,0,0,0,1,0,1768158432.485072,1.4515156745910645,0,0.6666666666666666,0,0,0,0,io_few_shot,1
162,+230241,"approximately 230,000",0,0,0,0,0,0,0,1,0,1768158540.7352896,1.6663265228271484,0,0.0,0,0,0,0,io_few_shot,1
163,Promising Young Woman,Promising Young Woman,0,0,0,0,0,0,0,1,0,1768158589.7031147,1.586392164230347,1,1.0,0,0,0,0,io_few_shot,1
164,sunglasses,Eyewear,0,0,0,0,0,0,0,1,0,1768158633.9674768,1.922435283660889,0,0.0,0,0,0,0,io_few_shot,1
165,Ancient Greek,Ancient Greek,0,0,0,0,0,0,0,1,0,1768158701.9900067,1.753960371017456,1,1.0,0,0,0,0,io_few_shot,1
166,Esperanto; Silesian German; German; Silesian; Kashubian; Old Prussian; Polish Sign Language; Vilamovian; Polish; Lithuanian,Polish,0,0,0,0,0,0,0,1,0,1768158736.2517698,1.464999437332153,0,0.13333333333333333,0,0,0,0,io_few_shot,1
167,53,Over 200,0,0,0,0,0,0,0,1,0,1768158793.5477705,1.8268907070159912,0,0.0,0,0,0,0,io_few_shot,1
168,G; E; C,"C, E, G",0,0,0,0,0,0,0,1,0,1768158846.5229526,1.6710784435272217,0,1.0,0,0,0,0,io_few_shot,1
169,60,11,0,0,0,0,0,0,0,1,0,1768158902.884003,1.6393098831176758,0,0.0,0,0,0,0,io_few_shot,1
170,1335,2016,0,0,0,0,0,0,0,1,0,1768158972.569415,1.7775592803955078,0,0.0,0,0,0,0,io_few_shot,1
171,Mogollon culture,"Maya, Inca, Toltec, Mixtec, Zapotec",0,0,0,0,0,0,0,1,0,1768159038.3131666,2.4783031940460205,0,0.0,0,0,0,0,io_few_shot,1
172,Vaseline,Vaseline,0,0,0,0,0,0,0,1,0,1768159092.2767544,1.5352838039398191,1,1.0,0,0,0,0,io_few_shot,1
173,45,3,0,0,0,0,0,0,0,1,0,1768159175.1422832,1.582266330718994,0,0.0,0,0,0,0,io_few_shot,1
174,Brit Marling,Brit Marling,0,0,0,0,0,0,0,1,0,1768159215.8186662,1.612377643585205,1,1.0,0,0,0,0,io_few_shot,1
175,Jal Pari; Meri Kahani; Meri Kahani,"Trilogy, Doosra, Ah-e-Zaat, Jal, The Wall, Waraah, 5th Studio Album, Ghulam Ali - A Tribute To Ghulam Ali, The Best Of Atif Aslam",0,0,0,0,0,0,0,1,0,1768159289.8879232,3.341229200363159,0,0.08,0,0,0,0,io_few_shot,1
176,earl,Countess of Lovelace,0,0,0,0,0,0,0,1,0,1768159333.986189,1.7410645484924316,0,0.0,0,0,0,0,io_few_shot,1
177,corridor; time; dualism; doorway; beginning; gate; transition; sowing,beginnings and endings,0,0,0,0,0,0,0,1,0,1768159378.4357293,1.680126667022705,0,0.0,0,0,0,0,io_few_shot,1
178,Gollum,Gollum,0,0,0,0,0,0,0,1,0,1768159443.499182,1.6500725746154783,1,1.0,0,0,0,0,io_few_shot,1
179,The Town Hall at Auvers,Tree Roots,0,0,0,0,0,0,0,1,0,1768159521.771498,1.7827882766723633,0,0.0,0,0,0,0,io_few_shot,1
