metric,method,count,mean,std,min,25%,50%,75%,max,sum
f1,cot,333.0,0.32561959304189614,0.42860499288179005,0.0,0.0,0.0,0.7272727272727272,1.0,108.43132448295141
f1,formatog_d3_p3,333.0,0.3960901122728608,0.4572245957983182,0.0,0.0,0.0,1.0,1.0,131.89800738686262
f1,formatog_noctx_d3_p3,333.0,0.39678874924784674,0.4581492229257155,0.0,0.0,0.0,1.0,1.0,132.13065349953297
f1,io_few_shot,333.0,0.3160745170096033,0.4271372505901413,0.0,0.0,0.0,0.6666666666666666,1.0,105.2528141641979
f1,io_zero_shot,333.0,0.32017091612697873,0.4323146062355589,0.0,0.0,0.0,0.7272727272727272,1.0,106.61691507028392
f1,tog_d3_p3,333.0,0.2765881812983262,0.4185919235653181,0.0,0.0,0.0,0.6666666666666666,1.0,92.10386437234263
is_no_answer,cot,333.0,0.03003003003003003,0.17092677657670463,0.0,0.0,0.0,0.0,1.0,10.0
is_no_answer,formatog_d3_p3,333.0,0.042042042042042045,0.20098710780607607,0.0,0.0,0.0,0.0,1.0,14.0
is_no_answer,formatog_noctx_d3_p3,333.0,0.03903903903903904,0.19397935311578487,0.0,0.0,0.0,0.0,1.0,13.0
is_no_answer,io_few_shot,333.0,0.03303303303303303,0.17899179355083317,0.0,0.0,0.0,0.0,1.0,11.0
is_no_answer,io_zero_shot,333.0,0.024024024024024024,0.15335414372299,0.0,0.0,0.0,0.0,1.0,8.0
is_no_answer,tog_d3_p3,333.0,0.2672672672672673,0.4431989857881607,0.0,0.0,0.0,1.0,1.0,89.0
