question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Energiewende,0,0,0,0,0,1,4,2,1,1768605539.19709,22.785521030426025,0,0.038461538461538464,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
21,23:30-00:00 Uhr,19:30,0,0,0,0,0,1,2,3,1,1768605623.1282935,34.5529510974884,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
22,Studentisches Projekt „Automatisiertes Fahren“,Haus der Fahrzeugtechnik (TIB13),0,0,0,0,0,1,5,3,1,1768605725.2287903,37.20740628242493,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
23,Science Slam – Brainpower mit Entertainment-Faktor,Die ZDF-Hauptredaktion,0,0,0,1,0,0,4,2,1,1768605830.174373,25.30512547492981,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,The Tonight Show Starring Jimmy Fallon,0,0,1,0,0,0,6,3,2,1768605905.0612245,15.935119390487673,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
25,Science Slam – Brainpower mit Entertainment-Faktor,Late Night Bar,0,0,0,1,0,0,3,2,1,1768605955.9235303,12.59708833694458,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Sesamstraße,0,0,0,1,0,0,3,2,1,1768606031.0268147,16.810535192489624,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,0,0,0,1,0,0,3,2,1,1768606102.2401123,15.329555988311768,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,"Samstag, der 28.Juni 2025",0,0,0,0,0,1,4,2,1,1768606186.918918,20.946527004241943,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,Seminar,0,0,0,1,0,0,6,3,1,1768606251.0692852,40.84426236152649,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
30,Lokfahren für Anfänger:innen,Einblicke in den modernen Bahnbetrieb,0,0,0,0,0,1,5,2,1,1768605603.4825468,27.475040435791016,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Bingo,0,0,0,1,0,0,6,3,1,1768605694.6056504,26.05433416366577,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Haus der Ökologie (AB-I),0,0,0,0,0,1,6,3,1,1768605796.0509036,38.73620533943176,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Mitmachexperiment,0,0,0,0,0,1,5,3,1,1768605893.179901,35.323755502700806,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Sportwettkampf,0,0,0,1,0,0,3,2,1,1768605972.7303998,19.457433938980103,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Haus der Digitalisierung (RKF),0,0,0,0,0,1,6,3,1,1768606078.0677557,42.04849457740784,0,0.14285714285714288,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,Deutschland 83,0,0,0,1,0,0,2,2,1,1768606185.6754873,17.58102798461914,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
37,Tourismushistorischer Dia- und Filmabend,Tourismushistorischer Dia- und Filmabend,0,0,0,0,0,1,6,3,1,1768606269.0604167,35.51775765419006,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
38,5 Euro,,0,0,0,1,0,0,3,2,1,1768606355.978034,16.255213260650635,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
39,jedes Alter,2 bis 6 Jahre,0,0,0,1,0,0,3,2,1,1768606427.161884,16.929504871368408,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
40,Technische Universität Berlin,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,3,1,1,1768605772.0587556,6.8842127323150635,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Lange Nacht der Wissenschaften e. V.,0,0,0,0,0,1,5,1,1,1768605815.3359125,5.397405385971069,0,0.7692307692307693,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
42,New Practice in Art and Technology / Workshops,keine spezifische Veranstaltung genannt,0,0,0,0,0,0,12,7,3,1768605925.8457325,62.857003927230835,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
43,Veranstaltung auf Englisch,Deutsch,0,0,0,1,0,0,3,2,1,1768606075.615517,13.538005113601685,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,Abendkonzert,0,0,0,1,0,0,3,2,1,1768606163.877478,16.228338718414307,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
45,21:00-21:20 Uhr,2016,0,0,0,1,0,0,4,3,1,1768606253.6582158,31.37521171569824,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,Live-Musik-Veranstaltung,0,0,0,0,0,1,5,2,1,1768606341.7986102,31.23274803161621,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,17:00-18:30 Uhr,0,0,0,0,0,1,10,6,2,1768606442.5330288,67.6306369304657,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,Nachhaltigkeit mit freien Lastenrädern gestalten und erleben,0,0,0,0,0,1,3,2,1,1768606602.740571,23.511010885238647,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen","Karneval, Rosenmontagszug",0,0,0,1,0,0,3,2,1,1768606682.4991648,16.735755443572998,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
50,Zukunft der Energie: nachhaltig durch KI,KI-Kirche,0,0,0,1,0,0,3,2,1,1768605858.015478,33.79211902618408,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
51,über 1000,There are several events at LNDW.,0,0,0,1,0,0,3,2,1,1768605961.7355392,16.859565019607544,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
52,etwa 50,14,0,0,0,1,0,0,3,2,1,1768606051.573463,13.773394107818604,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
53,Science Slam – Brainpower mit Entertainment-Faktor,Science Slam – Brainpower mit Entertainment-Faktor,0,0,0,0,0,1,2,1,1,1768606125.1770666,6.619662761688232,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
54,Berlin,Berlin,0,0,0,0,0,1,5,1,1,1768606161.800561,7.068991661071777,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Die Lange Nacht der Wissenschaften,0,0,0,0,0,1,4,2,1,1768606216.391288,20.731150150299072,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,Bletchley Park,0,0,0,0,0,1,4,3,1,1768606322.117567,53.441256284713745,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.",,0,0,0,1,0,0,3,2,1,1768606426.211939,19.110277891159058,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",Haus der Ideen (H) Straße des 17. Juni 135,0,0,0,0,0,1,4,3,1,1768606520.5022924,35.75299668312073,0,0.56,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
59,17:30-23:20 Uhr,"17:30 Uhr, 23:20 Uhr",0,0,0,0,0,1,4,2,1,1768606606.2201035,19.55264401435852,0,0.3333333333333333,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
60,Barrierefreier Rollstuhlzugang,Barrierefreier Rollstuhlzugang,0,0,0,0,0,1,4,2,1,1768605917.8871586,19.33917498588562,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
61,Experiment,Technologie,0,0,0,1,0,0,6,3,1,1768606004.6930203,23.176114320755005,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
62,Demonstration,Veranstaltung,0,0,0,0,0,1,5,2,1,1768606082.5491614,21.522157192230225,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
63,Fluoreszierender Wärmeübertrager,Langen Nacht der Wissenschaften,0,0,0,1,0,0,3,2,1,1768606172.6777973,19.973719358444217,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
64,Technische Universität Berlin,Technische Universität Berlin,0,0,0,0,0,1,6,2,1,1768606250.79585,19.154718160629272,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
65,Technische Universität Berlin,Lange Nacht der Wissenschaften,0,0,0,0,0,1,3,1,1,1768606317.7297688,7.048671007156372,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Berlin,0,0,0,0,0,1,3,2,1,1768606379.1232958,14.868964672088625,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
67,Mitmachexperiment,Mitmachexperiment,0,0,0,0,0,1,6,2,1,1768606440.9933212,18.47927165031433,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
68,Ausstellung,Diskussion,0,0,0,1,0,0,6,3,1,1768606516.4831877,29.10912585258484,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,0,0,0,0,0,1,3,1,1,1768606601.2706656,7.329308032989502,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
70,17:00-00:00 Uhr,00:00 Uhr,0,0,0,0,0,1,2,2,1,1768605985.3883052,8.9283287525177,0,0.5,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
71,Geeignet für Kinder,Kinder,0,0,0,0,0,1,5,2,1,1768606022.001464,12.185599327087402,0,0.5,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
72,17:00-17:15 Uhr,"Samstag, der 28. Juni 2025",0,0,0,0,0,1,4,2,1,1768606064.568015,12.160738945007324,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Beschreibung,0,0,0,0,0,1,5,2,1,1768606114.6716192,20.56746220588684,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
74,21:45-22:00 Uhr,2022-12-31,0,0,0,0,0,1,6,2,1,1768606166.9710464,15.040010690689089,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
75,Demonstration,,0,0,0,1,0,0,6,3,1,1768606211.6124532,18.38744211196899,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
76,Barrierefreier Rollstuhlzugang,Online-Zugang,0,0,0,1,0,0,2,2,1,1768606258.7038305,11.831140518188477,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
77,17:00-22:00 Uhr,20:00-21:00 Uhr,0,0,0,0,0,1,5,3,1,1768606294.7509136,24.32863426208496,0,0.5,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Charlottenburg,0,0,0,0,0,1,3,2,1,1768606342.0761392,7.200132846832275,0,0.33333333333333337,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
79,Mitmachexperiment,Mitmachexperiment,0,0,0,0,0,1,6,3,1,1768606372.043395,19.87463116645813,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
80,Geeignet für Kinder,jedes Alter,0,0,0,0,0,1,4,2,1,1768606023.4432683,17.085733652114868,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,Bundesnetzagentur,0,0,0,1,0,0,3,2,1,1768606098.637684,14.79207181930542,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Future Security Lab,0,0,0,0,0,1,5,2,1,1768606182.8028588,27.486436128616333,0,0.6,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Haus der Digitalisierung (RKF) TU Berlin im Einstein Center Digital Future (ECDF)/Robert-Koch-Forum Wilhelmstraße 67,0,0,0,0,0,1,6,2,1,1768606261.7647753,26.296397924423218,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
84,17:00-00:00 Uhr,2025,0,0,0,0,0,1,5,2,1,1768606356.0425503,17.926969289779663,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
85,Geeignet für Kinder,Kinder,0,0,0,0,0,1,5,2,1,1768606421.913026,18.993834495544434,0,0.5,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
86,Installation,Installation,0,0,0,1,0,0,3,2,1,1768606500.6116872,15.78739881515503,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
87,Zukunft der Energie: nachhaltig durch KI,Haus der erlebbaren KI,0,0,0,0,0,1,5,2,1,1768606582.684012,25.798352003097538,0,0.25,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
88,Zukunft der Energie: nachhaltig durch KI,Zoll-Einheitskammer-Installation,0,0,0,1,0,0,3,2,1,1768606655.5851583,15.965692043304443,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Berlin Hauptbahnhof,0,0,0,1,0,0,2,2,1,1768606737.0749235,13.331976652145386,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
90,Stich für Stich nachhaltig – Sticken fürs Klima,Textilwerkstatt des Haus des Lernens,0,0,0,0,0,1,2,2,1,1768606086.6342769,16.436801195144653,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,Haus des Lernens,0,0,0,0,0,1,4,1,1,1768606139.194391,5.334887266159058,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
92,Mitmachexperiment,Veranstaltung,0,0,0,0,0,1,5,3,1,1768606182.7121809,32.64279580116272,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
93,17:30-21:30 Uhr,2025,0,0,0,0,0,1,4,2,1,1768606264.3405232,18.54847025871277,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Westen,0,0,0,0,0,1,6,2,1,1768606323.6380894,19.759718894958496,0,0.33333333333333337,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
95,Spiel,Diskussion,0,0,0,1,0,0,6,3,1,1768606408.1744068,36.91969275474548,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
96,Geeignet für Kinder,jedes Alter,0,0,0,0,0,1,4,2,1,1768606498.492021,21.64391016960144,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
97,17:00-22:00 Uhr,,0,0,0,1,0,0,10,6,2,1768606646.0895586,75.82871270179749,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,Kids Spacecraft Workshop – die Satellitenwerkstatt,0,0,0,0,0,1,6,3,1,1768606765.0665956,40.737529277801514,0,0.15384615384615385,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
99,Karriere und Jobs an der TU Berlin,Infostand,0,0,0,1,0,0,3,2,1,1768606875.9357758,17.3492112159729,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,lndw25
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,https://www.physik.hu-berlin.de/de/veranstaltungen,0,0,0,0,0,0,0,1,0,1768605524.522269,8.139628648757935,0,0.0,0,cot,1,llama3.1:8b,lndw25
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Langenacht der Wissenschaften,0,0,0,0,0,0,0,1,0,1768605571.466233,5.814915895462036,0,0.0,0,cot,1,llama3.1:8b,lndw25
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",Langen Nacht der Wissenschaften,0,0,0,0,0,0,0,1,0,1768605619.782706,5.17609977722168,0,0.0,0,cot,1,llama3.1:8b,lndw25
3,Programmieren lernen für Kinder und Einsteiger:innen,Data Protection Summit,0,0,0,0,0,0,0,1,0,1768605662.355137,5.459373235702515,0,0.0,0,cot,1,llama3.1:8b,lndw25
