question_index,expected_answer,answer,has_err_instruction,has_err_format,has_err_graph,has_err_other,has_err_agent,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,is_kg_and_correct,has_err,has_err_and_correct,method,rep
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Future Security Lab,0,0,0,0,0,0,0,1,0,1768145613.8196576,5.256967067718506,0,0.6,0,0,0,0,io_few_shot,1
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",ESMT Berlin,0,0,0,0,0,0,0,1,0,1768145760.1128678,3.2693288326263428,0,0.0,0,0,0,0,io_few_shot,1
84,17:00-00:00 Uhr,,0,0,0,0,0,0,0,1,0,1768145906.7948143,4.36887788772583,0,0.0,1,0,0,0,io_few_shot,1
85,Geeignet für Kinder,Erwachsene,0,0,0,0,0,0,0,1,0,1768146054.4375265,3.858241319656372,0,0.0,0,0,0,0,io_few_shot,1
86,Installation,,0,0,0,0,0,0,0,1,0,1768146187.9151049,5.453737020492554,0,0.0,1,0,0,0,io_few_shot,1
87,Zukunft der Energie: nachhaltig durch KI,,0,0,0,0,0,0,0,1,0,1768146392.5336432,7.464727878570557,0,0.0,1,0,0,0,io_few_shot,1
88,Zukunft der Energie: nachhaltig durch KI,,0,0,0,0,0,0,0,1,0,1768146608.9976485,6.545090198516846,0,0.0,1,0,0,0,io_few_shot,1
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Berliner Weihnachtszeit,0,0,0,0,0,0,0,1,0,1768146765.0398564,3.740820407867432,0,0.0,0,0,0,0,io_few_shot,1
90,Stich für Stich nachhaltig – Sticken fürs Klima,,0,0,0,0,0,0,0,1,0,1768146893.9033031,5.321236610412598,0,0.0,1,0,0,0,io_few_shot,1
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,,0,0,0,0,0,0,0,1,0,1768146998.4857714,6.476347923278809,0,0.0,1,0,0,0,io_few_shot,1
92,Mitmachexperiment,Produktpräsentation,0,0,0,0,0,0,0,1,0,1768147115.9130054,4.374321699142456,0,0.0,0,0,0,0,io_few_shot,1
93,17:30-21:30 Uhr,,0,0,0,0,0,0,0,1,0,1768147257.0702932,6.745919704437256,0,0.0,1,0,0,0,io_few_shot,1
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Osten,0,0,0,0,0,0,0,1,0,1768147400.9835544,3.6819140911102295,0,0.0,0,0,0,0,io_few_shot,1
95,Spiel,,0,0,0,0,0,0,0,1,0,1768147556.4931033,4.366551876068115,0,0.0,1,0,0,0,io_few_shot,1
96,Geeignet für Kinder,Schülerinnen und Schüler der Sekundarstufe I,0,0,0,0,0,0,0,1,0,1768147676.6534307,5.19176173210144,0,0.0,0,0,0,0,io_few_shot,1
97,17:00-22:00 Uhr,,0,0,0,0,0,0,0,1,0,1768147816.756024,4.112464189529419,0,0.0,1,0,0,0,io_few_shot,1
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,,0,0,0,0,0,0,0,1,0,1768148033.5398352,11.171457767486572,0,0.0,1,0,0,0,io_few_shot,1
99,Karriere und Jobs an der TU Berlin,,0,0,0,0,0,0,0,1,0,1768148264.651456,5.1460583209991455,0,0.0,1,0,0,0,io_few_shot,1
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,,0,0,0,1,0,0,4,3,2,1768132820.9240706,31.821603059768677,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Flugsimulator MARS,0,0,0,0,0,1,6,2,1,1768132937.4355817,36.59185552597046,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",,1,0,0,0,0,0,3,2,1,1768133098.5842204,27.513625144958496,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
3,Programmieren lernen für Kinder und Einsteiger:innen,Datenschutzveranstaltung,0,0,0,1,0,0,4,4,2,1768133266.499117,44.218761682510376,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Quantenphysik,0,0,0,0,0,1,4,2,1,1768133393.387159,30.77959632873535,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,,0,0,0,1,0,0,4,3,2,1768133521.772648,24.077043294906616,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.","Organe auf dem Chip, Alternative zu Tierversuchen",0,0,0,0,0,1,5,2,1,1768133628.1461694,36.048990964889526,0,0.03125,0,0,0,0,formatog_noctx_d3_p3,1
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,,0,0,0,1,0,0,6,4,2,1768133798.0039473,65.41726899147034,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!",Eine interaktive Veranstaltung zur Verkehrsplanung,0,0,0,0,0,1,5,2,1,1768134005.505687,38.399348974227905,0,0.028571428571428574,0,0,0,0,formatog_noctx_d3_p3,1
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",Astronomie,0,0,0,1,0,0,4,4,2,1768134172.9599874,64.02318048477173,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
10,Chatbots zur Stärkung der Demokratie,,0,0,0,1,0,0,6,3,2,1768134338.0742545,56.73448061943054,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
11,Live-Musik,Workshop/Mitmachexperiment,0,0,0,0,0,1,5,2,1,1768134535.679566,39.90440726280213,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
12,17:00-21:30 Uhr,,0,0,0,1,0,0,4,4,2,1768134690.819116,53.03772568702698,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,,0,0,0,1,0,0,4,4,2,1768134857.3810198,72.32154870033264,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
14,25,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,3,1,1768135027.082571,47.68039131164551,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,,0,0,0,1,0,0,4,2,2,1768135142.6076703,9.605586051940918,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
16,Juri Mertens,,0,0,0,1,0,0,4,4,2,1768135257.9835238,48.169554710388184,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",Berlin,0,0,0,0,0,1,4,3,1,1768135418.2075806,48.715542793273926,0,0.2857142857142857,0,0,0,0,formatog_noctx_d3_p3,1
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,Haus der Energie (KT) Marchstraße 18 10587 Berlin Halle,0,0,0,0,0,1,4,3,1,1768135575.2170093,56.06513500213623,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
19,17:30-23:15 Uhr,17:30-23:15 Uhr,0,0,0,0,0,1,4,3,1,1768135743.3045874,40.85396361351013,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
