question_index,expected_answer,answer,has_err_instruction,has_err_format,has_err_graph,has_err_other,has_err_agent,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,is_kg_and_correct,has_err,has_err_and_correct,method,rep
38,1,8,0,0,0,1,0,0,2,4,2,1768029800.1589737,22.294219970703125,0,0.0,0,0,1,0,formatog_d3_p1,1
39,189,"></s>2, Vatican City and Taiwan (officially known as the Republic of China).",0,0,0,1,0,0,2,4,2,1768030209.5378804,20.565895557403564,0,0.0,0,0,1,0,formatog_d3_p1,1
40,12,12,1,0,0,0,0,0,2,3,1,1768030618.8538392,15.777847051620483,1,1.0,0,0,1,1,formatog_d3_p1,1
41,0,Around 14,0,0,0,0,0,1,2,3,1,1768031173.5446725,24.244181394577023,0,0.0,0,0,0,0,formatog_d3_p1,1
42,5,At least 22.,0,0,0,1,0,0,2,4,2,1768031738.817727,20.241278171539307,0,0.0,0,0,1,0,formatog_d3_p1,1
43,0,38,0,0,0,0,0,1,2,3,1,1768032137.929635,21.23167872428894,0,0.0,0,0,0,0,formatog_d3_p1,1
44,5,At least one,0,0,0,0,0,1,2,3,1,1768032563.5358338,21.54656672477722,0,0.0,0,0,0,0,formatog_d3_p1,1
45,11,.6,0,0,0,1,0,0,2,4,2,1768029102.1630862,19.798203229904175,0,0.0,0,0,1,0,formatog_d3_p1,1
46,0,1,0,0,0,0,0,1,2,2,1,1768029717.4154074,11.849424839019775,0,0.0,0,0,0,0,formatog_d3_p1,1
47,0,22,0,0,0,1,0,0,2,3,2,1768029933.2487102,16.100991010665894,0,0.0,0,0,1,0,formatog_d3_p1,1
48,0,"The Supreme Leader is not a head of state, but Iran has the President as its head of state.",0,0,0,0,0,1,2,2,1,1768030352.857688,19.59846258163452,0,0.0,0,0,0,0,formatog_d3_p1,1
49,8,"Over 10,000",0,0,0,1,0,0,2,3,2,1768030686.1147256,12.986817836761476,0,0.0,0,0,1,0,formatog_d3_p1,1
50,111892,Funchal,0,0,0,0,0,1,2,2,1,1768031016.778927,14.18805766105652,0,0.0,0,0,0,0,formatog_d3_p1,1
51,3,2,0,0,0,0,0,1,2,3,1,1768031317.6181655,18.611967086791992,0,0.0,0,0,0,0,formatog_d3_p1,1
52,1,This number can vary but there are around 22 official languages and over 780 dialects.,0,0,0,1,0,0,2,4,2,1768032498.195074,23.239360809326172,0,0.0,0,0,1,0,formatog_d3_p1,1
53,6,1,0,0,0,0,0,1,2,3,1,1768032912.4382205,19.02667236328125,0,0.0,0,0,0,0,formatog_d3_p1,1
54,12,1,0,0,0,0,0,1,2,3,1,1768029108.3084674,19.76726460456848,0,0.0,0,0,0,0,formatog_d3_p1,1
55,0,3,0,0,0,1,0,0,2,4,2,1768029486.8875155,19.508578777313232,0,0.0,0,0,1,0,formatog_d3_p1,1
56,5,"YouTube Premium, Scream VI, Scream (2022), Scream 5, Scream 4, Scream 3",1,0,0,0,0,0,1,2,1,1768030286.8787212,12.75510311126709,0,0.15384615384615385,0,0,1,0,formatog_d3_p1,1
57,8,7,1,0,0,0,0,0,1,2,1,1768030618.4680867,9.918533086776732,0,0.0,0,0,1,0,formatog_d3_p1,1
58,31,30+,1,0,0,0,0,0,1,2,1,1768031114.7275784,8.903495073318481,0,0.0,0,0,1,0,formatog_d3_p1,1
59,17,7,0,0,0,0,0,1,2,3,1,1768031517.9806087,21.118544101715088,0,0.0,0,0,0,0,formatog_d3_p1,1
60,13,No specific number is provided,0,0,0,0,0,1,2,3,1,1768031889.0345497,21.26000189781189,0,0.0,0,0,0,0,formatog_d3_p1,1
61,21,9,0,0,0,0,0,1,2,2,1,1768032256.1316082,12.472673654556274,0,0.0,0,0,0,0,formatog_d3_p1,1
62,42,The Adventures of Tom Sawyer,1,0,0,0,0,0,1,2,1,1768032589.1105494,10.327009439468384,0,0.0,0,0,1,0,formatog_d3_p1,1
63,13,24,1,0,0,0,0,0,2,3,1,1768029170.1204505,15.361613035202026,0,0.0,0,0,1,0,formatog_d3_p1,1
64,0,0,1,0,0,0,0,0,1,2,1,1768029546.1243374,12.01902675628662,1,1.0,0,0,1,1,formatog_d3_p1,1
65,0,One,0,0,0,0,0,1,2,2,1,1768029952.24268,14.402923583984377,0,0.0,0,0,0,0,formatog_d3_p1,1
66,0,>1,0,0,0,0,0,1,2,3,1,1768030349.7789648,24.4978928565979,0,0.0,0,0,0,0,formatog_d3_p1,1
67,1,7,1,0,0,0,0,0,2,3,1,1768030722.993273,21.51068878173828,0,0.0,0,0,1,0,formatog_d3_p1,1
68,663,,1,0,0,0,0,0,1,2,1,1768031154.0226731,11.693431377410889,0,0.0,1,0,1,0,formatog_d3_p1,1
69,6,8,0,0,0,0,0,1,2,2,1,1768031594.091997,10.860105276107788,0,0.0,0,0,0,0,formatog_d3_p1,1
70,1,"Yes, he killed four people including his girlfriend Reeva Steenkamp.",0,0,1,0,0,0,1,1,1,1768031826.5723643,4.505675554275513,0,0.0,0,0,1,0,formatog_d3_p1,1
71,45000000,30 million,0,0,0,0,0,1,2,2,1,1768032122.3856132,12.22163438796997,0,0.0,0,0,0,0,formatog_d3_p1,1
72,117,114,0,0,0,1,0,0,2,4,2,1768029398.8657982,29.93137788772583,0,0.0,0,0,1,0,formatog_d3_p1,1
73,15481363,over 100 million,0,0,0,1,0,0,2,4,2,1768029798.008998,20.280147314071655,0,0.0,0,0,1,0,formatog_d3_p1,1
74,21,12,0,0,0,0,0,1,2,3,1,1768030208.326723,18.820002794265747,0,0.0,0,0,0,0,formatog_d3_p1,1
75,1,36,1,0,0,0,0,0,1,2,1,1768030600.306135,10.34948205947876,0,0.0,0,0,1,0,formatog_d3_p1,1
76,3,"Well, he is best known for his poem 'Howl' (1956) and also published in other works like Kaddish (1960).",1,0,0,0,0,0,1,2,1,1768031360.6128352,10.55836534500122,0,0.0,0,0,1,0,formatog_d3_p1,1
77,0,21,0,0,0,0,0,1,2,2,1,1768032584.806801,13.841629266738892,0,0.0,0,0,0,0,formatog_d3_p1,1
78,4,1,0,0,0,0,0,1,2,3,1,1768032921.1431768,19.54401469230652,0,0.0,0,0,0,0,formatog_d3_p1,1
79,5,Nobel Prizes (6),1,0,0,0,0,0,2,3,1,1768033292.2816474,18.153138160705566,0,0.0,0,0,1,0,formatog_d3_p1,1
80,359,Over 170,0,0,1,0,0,0,1,1,1,1768033616.608226,3.749491691589355,0,0.0,0,0,1,0,formatog_d3_p1,1
81,3,3,0,0,0,0,0,1,2,2,1,1768029364.9439306,9.830596208572388,1,1.0,0,1,0,0,formatog_d3_p1,1
82,709,630,0,0,0,0,0,1,2,2,1,1768029614.1164956,11.41845178604126,0,0.0,0,0,0,0,formatog_d3_p1,1
83,3,4,0,0,0,0,0,1,2,2,1,1768029877.11541,12.673977375030518,0,0.0,0,0,0,0,formatog_d3_p1,1
84,215,over 500,0,0,0,0,0,1,2,3,1,1768030147.495259,19.558409929275513,0,0.0,0,0,0,0,formatog_d3_p1,1
85,0,>=20,1,0,0,0,0,0,1,2,1,1768031158.4957771,11.480433225631714,0,0.0,0,0,1,0,formatog_d3_p1,1
86,1,Yeah,0,0,0,0,0,1,2,3,1,1768031587.1383667,21.39835000038147,0,0.0,0,0,0,0,formatog_d3_p1,1
87,8,27,1,0,0,0,0,0,1,2,1,1768032012.4327004,10.333707809448242,0,0.0,0,0,1,0,formatog_d3_p1,1
88,0,4,1,0,0,0,0,0,2,3,1,1768032218.7648928,17.86184597015381,0,0.0,0,0,1,0,formatog_d3_p1,1
89,2,1,0,0,0,1,0,0,2,4,2,1768032612.764398,20.254727125167847,0,0.0,0,0,1,0,formatog_d3_p1,1
90,0,3,0,0,0,0,0,1,2,2,1,1768029445.60721,16.53873634338379,0,0.0,0,0,0,0,formatog_d3_p1,1
91,4,"Numerous, including World War I and II",0,0,0,1,0,0,2,4,2,1768029816.5655756,25.833569526672363,0,0.0,0,0,1,0,formatog_d3_p1,1
92,0,4,0,0,0,0,0,1,2,3,1,1768030221.1062634,19.37010407447815,0,0.0,0,0,0,0,formatog_d3_p1,1
93,common bottlenose dolphin,51.6,0,0,0,0,0,1,2,2,1,1768030647.4099407,11.718965768814089,0,0.0,0,0,0,0,formatog_d3_p1,1
94,gene,TNFAIP1,0,0,0,0,0,1,2,2,1,1768030905.0742962,12.012989521026611,0,0.0,0,0,0,0,formatog_d3_p1,1
95,0,No Nebula Awards listed for Naomi Novik,0,0,0,1,0,0,2,4,2,1768031140.8503788,20.787094116210938,0,0.0,0,0,1,0,formatog_d3_p1,1
96,2,multiple times,0,0,0,0,0,1,2,3,1,1768031515.4246252,20.830994606018063,0,0.0,0,0,0,0,formatog_d3_p1,1
97,0,At least once,0,0,0,0,0,1,2,3,1,1768031910.4853702,17.938384294509888,0,0.0,0,0,0,0,formatog_d3_p1,1
98,30,9,0,0,0,0,0,1,2,2,1,1768032253.4806986,13.047248125076294,0,0.0,0,0,0,0,formatog_d3_p1,1
99,1,"Iron Man (2008), Crazy, Stupid, Love. (2010) and First Man (2018)",1,0,0,0,0,0,1,2,1,1768029887.884501,12.68314242362976,0,0.0,0,0,1,0,formatog_d3_p1,1
100,Naruhito,Junichiro Koizumi,0,0,0,1,0,0,2,3,2,1768030256.6425774,19.12052822113037,0,0.0,0,0,1,0,formatog_d3_p1,1
101,3,13,0,0,0,0,0,1,2,2,1,1768030638.19304,37.97315073013306,0,0.0,0,0,0,0,formatog_d3_p1,1
102,North Rhine-Westphalia,North Rhine-Westphalia,0,0,0,0,0,1,2,2,1,1768031102.2850394,13.091279029846191,1,1.0,0,1,0,0,formatog_d3_p1,1
103,Yankee Stadium,Yankee Stadium,0,0,0,0,0,1,2,3,1,1768031439.534103,19.951234817504883,1,1.0,0,1,0,0,formatog_d3_p1,1
104,People's Republic of China; India; Myanmar; Nepal; Pakistan; Afghanistan,India,0,0,0,0,0,1,2,2,1,1768031985.8750386,17.25026512145996,0,0.19999999999999998,0,0,0,0,formatog_d3_p1,1
105,0,47,0,0,0,0,0,1,2,2,1,1768032492.5837247,15.048608303070068,0,0.0,0,0,0,0,formatog_d3_p1,1
106,United States of America,United States,0,0,0,0,0,1,2,2,1,1768032963.190467,14.23551893234253,0,0.6666666666666666,0,0,0,0,formatog_d3_p1,1
107,15,197 countries,0,0,0,0,0,1,2,3,1,1768033356.6266105,21.924043655395508,0,0.0,0,0,0,0,formatog_d3_p1,1
108,Austria,Germany,0,0,0,0,0,1,2,2,1,1768029802.4956892,10.773024559020996,0,0.0,0,0,0,0,formatog_d3_p1,1
109,Sweden,Sweden,0,0,0,0,0,1,2,2,1,1768029944.6596982,12.022341012954712,1,1.0,0,1,0,0,formatog_d3_p1,1
110,vogue,vogue,0,0,0,0,0,1,2,2,1,1768030219.3734746,11.6724693775177,1,1.0,0,1,0,0,formatog_d3_p1,1
111,ja,English,0,0,0,0,0,1,2,2,1,1768030620.7085364,15.830079793930054,0,0.0,0,0,0,0,formatog_d3_p1,1
112,71,106,1,0,0,0,0,0,1,2,1,1768031050.8129325,8.914628744125366,0,0.0,0,0,1,0,formatog_d3_p1,1
113,1981,1981,0,0,0,0,0,1,2,2,1,1768031363.237243,11.157039165496826,1,1.0,0,1,0,0,formatog_d3_p1,1
114,1990,1996,0,0,0,0,0,1,2,2,1,1768031575.8548417,13.028387546539308,0,0.0,0,0,0,0,formatog_d3_p1,1
115,original work,adaptation,0,0,0,0,0,1,2,3,1,1768031816.66617,17.33199119567871,0,0.0,0,0,0,0,formatog_d3_p1,1
116,0,"The number of individuals who have won both a Nobel Prize in Literature and Physics is not explicitly stated, but let's break down the information for each category.",1,0,0,0,0,0,1,2,1,1768032212.9095695,16.22335696220398,0,0.0,0,0,1,0,formatog_d3_p1,1
117,130,>=42 (as of my last knowledge update),0,0,1,0,0,0,1,1,1,1768030102.0397055,3.5292232036590576,0,0.0,0,0,1,0,formatog_d3_p1,1
118,0,I'm not sure,0,0,0,0,0,1,2,3,1,1768030208.3645127,23.125908374786377,0,0.0,0,0,0,0,formatog_d3_p1,1
119,7,The exact number is unclear.,0,0,0,0,0,1,2,3,1,1768030744.115743,21.67307996749878,0,0.0,0,0,0,0,formatog_d3_p1,1
120,The Greens,The Greens,0,0,0,0,0,1,2,3,1,1768031095.074498,19.323481798171997,1,1.0,0,1,0,0,formatog_d3_p1,1
121,1960,1960,0,0,0,0,0,1,2,2,1,1768031436.3549583,12.083818912506104,1,1.0,0,1,0,0,formatog_d3_p1,1
122,Crunchyroll; Hulu,"Crunchyroll, Funimation",0,0,0,1,0,0,2,4,2,1768031701.9009955,18.720741748809814,0,0.5,0,0,1,0,formatog_d3_p1,1
123,77,born between 1928 and 1945,0,0,0,0,0,1,2,2,1,1768032072.783815,11.292644023895264,0,0.0,0,0,0,0,formatog_d3_p1,1
124,1975,]=,0,0,0,1,0,0,2,3,2,1768032376.6641972,13.284342288970947,0,0.0,0,0,1,0,formatog_d3_p1,1
125,Dwayne Johnson; Gal Gadot; Ryan Reynolds; Chris Diamantopoulos; Ritu Arya,"[""Dwayne Johnson"", ""Ryan Reynolds"", ""Gal Gadot""]",0,0,0,1,0,0,2,4,2,1768032734.3560452,20.836116552352905,0,0.7499999999999999,0,0,1,0,formatog_d3_p1,1
126,Jay,Jay Chou 1st Album,1,0,0,0,0,0,1,2,1,1768030211.3044033,7.99230694770813,0,0.4,0,0,1,0,formatog_d3_p1,1
127,Germany; Ukraine; Slovakia; Moldova; Romania; Bulgaria; Croatia; Hungary; Austria; Serbia,"Germany, Austria, Slovakia, Hungary, Croatia, Serbia, Bulgaria, Romania, Moldova, Ukraine",0,0,0,1,0,0,2,4,2,1768030500.340649,13.894434452056885,0,1.0,0,0,1,0,formatog_d3_p1,1
128,Teuthida,Teuthida,0,0,0,0,0,1,2,2,1,1768030737.3062866,6.659024000167847,1,1.0,0,1,0,0,formatog_d3_p1,1
129,beta,Beta,0,0,0,0,0,1,2,3,1,1768030914.130885,10.9769446849823,1,1.0,0,1,0,0,formatog_d3_p1,1
130,Better Call Saul; El Camino: A Breaking Bad Movie,Better Call Saul,0,0,0,0,0,1,2,3,1,1768031158.6665075,10.792545557022097,0,0.5454545454545454,0,0,0,0,formatog_d3_p1,1
131,Colorado River,Colorado River,1,0,0,0,0,0,1,2,1,1768031346.2181995,5.444758176803589,1,1.0,0,0,1,1,formatog_d3_p1,1
132,exhumation,exhumation,0,0,0,0,0,1,2,2,1,1768031553.796999,7.634386301040649,1,1.0,0,1,0,0,formatog_d3_p1,1
133,13th German Bundestag,German Bundestag,0,0,0,0,0,1,2,3,1,1768031788.883772,11.198708534240724,0,0.8,0,0,0,0,formatog_d3_p1,1
134,Soziolinguistik; Patholinguistik; Genderlinguistik; Rechtslinguistik; Ethnolinguistik; Interlinguistik,"Germanistics, Philologie, Sprachwissenschaft",1,0,0,0,0,0,1,2,1,1768032013.9269493,6.019765138626099,0,0.0,0,0,1,0,formatog_d3_p1,1
135,Frank-Walter Steinmeier; Emmanuel Macron,The Federal President of Germany is currently Frank-Walter Steinmeier and the President of France is currently Emmanuel Macron,1,0,0,0,0,0,1,2,1,1768030543.9673393,14.023362636566162,0,0.4,0,0,1,0,formatog_d3_p1,1
136,singer; screenwriter; actor; composer; pianist; singer-songwriter; poet; guitarist; photographer; recording artist; musician,"Julian Lennon is a photographer, Sean Lennon is a musician.",1,0,0,0,0,0,2,3,1,1768030872.7919202,19.051769971847538,0,0.2,0,0,1,0,formatog_d3_p1,1
137,Star Wars Episode I: The Phantom Menace; Star Wars; Star Wars: Episode II – Attack of the Clones; Star Wars: Episode V – The Empire Strikes Back; Star Wars Episode VI: Return of the Jedi; Star Wars: The Last Jedi; Star Wars: The Rise of Skywalker; Star Wars Episode III: Revenge of the Sith; Star Wars: The Force Awakens,The Star Wars series includes Episodes I-IX.,0,0,0,0,0,1,2,3,1,1768031057.1442375,26.21292805671692,0,0.07017543859649122,0,0,0,0,formatog_d3_p1,1
138,The Flintstones,The end of racial discrimination in voting in the US (1965) and then the TV show The Flintstones (1960-1966),0,0,0,1,0,0,2,3,2,1768031488.2080095,14.92353630065918,0,0.125,0,0,1,0,formatog_d3_p1,1
139,gold; black; red,Gold and Black,0,0,0,0,0,1,2,3,1,1768031793.8286705,21.60374140739441,0,0.6666666666666666,0,0,0,0,formatog_d3_p1,1
140,women's suffrage,women's suffrage,0,0,0,0,0,1,2,2,1,1768032082.0494971,11.804104089736938,1,1.0,0,1,0,0,formatog_d3_p1,1
141,empress,empress,0,0,0,0,0,1,2,3,1,1768032409.5066495,17.646745681762695,1,1.0,0,1,0,0,formatog_d3_p1,1
142,1918-1920 flu pandemic,Spanish flu pandemic,0,0,0,1,0,0,2,3,2,1768032772.171482,14.72747278213501,0,0.6666666666666666,0,0,1,0,formatog_d3_p1,1
143,extinction,Mass extinction event caused by a combination of factors including asteroid impact and volcanic eruptions,0,0,0,1,0,0,2,4,2,1768033169.0951946,21.228172063827515,0,0.13333333333333333,0,0,1,0,formatog_d3_p1,1
144,voice; cornet; trumpet,trumpet,0,0,0,0,0,1,2,3,1,1768031503.9265034,17.77723455429077,0,0.5,0,0,0,0,formatog_d3_p1,1
145,stab wound,assassination,0,0,0,0,0,1,2,2,1,1768031860.9488316,12.055832624435425,0,0.0,0,0,0,0,formatog_d3_p1,1
146,male,Peter Orlovsky was male.,0,0,0,1,0,0,2,3,2,1768032149.6798072,13.6325204372406,0,0.4,0,0,1,0,formatog_d3_p1,1
147,Shinjuku,Japan,0,0,0,0,0,1,2,3,1,1768032435.707202,19.65069270133972,0,0.0,0,0,0,0,formatog_d3_p1,1
148,Tiger,Tiger,1,0,0,0,0,0,1,2,1,1768032726.134024,7.693544149398804,1,1.0,0,0,1,1,formatog_d3_p1,1
149,0,$1.32 trillion,0,0,0,1,0,0,2,3,2,1768033015.6727588,13.17050051689148,0,0.0,0,0,1,0,formatog_d3_p1,1
150,Point(114.054 22.535),Point(114.054444444 22.546666666),0,0,0,0,0,1,2,2,1,1768033387.6224897,13.38665223121643,0,0.0,0,0,0,0,formatog_d3_p1,1
151,research,Erlangen program,0,0,0,0,0,1,2,2,1,1768033664.6874008,11.395257711410522,0,0.0,0,0,0,0,formatog_d3_p1,1
152,+385000,385000,0,0,0,0,0,1,2,2,1,1768033774.8740315,11.103992462158203,1,1.0,0,1,0,0,formatog_d3_p1,1
153,middle school student,high school student,0,0,0,0,0,1,2,2,1,1768031928.277984,14.528969526290894,0,0.6666666666666666,0,0,0,0,formatog_d3_p1,1
154,Igbo,Igbo,0,0,0,0,0,1,2,2,1,1768032383.588948,15.902222394943236,1,1.0,0,1,0,0,formatog_d3_p1,1
155,Peter Orlovsky,Jack Kerouac,1,0,0,0,0,0,2,3,1,1768032822.5286877,19.347535848617554,0,0.0,0,0,1,0,formatog_d3_p1,1
156,Gothic,Gothic,0,0,0,0,0,1,2,3,1,1768033138.1281016,26.41612482070923,1,1.0,0,1,0,0,formatog_d3_p1,1
157,Blackadder,Blackadder,1,0,0,0,0,0,1,2,1,1768033584.3155866,10.963276386260986,1,1.0,0,0,1,1,formatog_d3_p1,1
158,Lady Ella,The First Lady of Song,0,0,0,0,0,1,2,3,1,1768034157.2474668,19.57713007926941,0,0.3333333333333333,0,0,0,0,formatog_d3_p1,1
159,writer; novelist,,0,0,0,1,0,0,2,3,2,1768034623.06434,19.66645359992981,0,0.0,1,0,1,0,formatog_d3_p1,1
160,television actor; jazz musician; actor; pianist; singer-songwriter; jazz guitarist,singer-songwriter,0,0,0,0,0,1,2,3,1,1768035132.3878608,20.818103075027462,0,0.19999999999999998,0,0,0,0,formatog_d3_p1,1
161,Arabic; Persian,Persian,0,0,0,0,0,1,2,2,1,1768035577.5727534,14.581191062927246,0,0.6666666666666666,0,0,0,0,formatog_d3_p1,1
162,+230241,237244,0,0,0,0,0,1,2,2,1,1768031700.9188194,12.902462005615234,0,0.0,0,0,0,0,formatog_d3_p1,1
163,Promising Young Woman,Pleasure,1,0,0,0,0,0,1,2,1,1768031969.0152123,9.771817684173584,0,0.0,0,0,1,0,formatog_d3_p1,1
164,sunglasses,Sunglasses,0,0,0,0,0,1,2,2,1,1768032306.7929895,10.36253809928894,1,1.0,0,1,0,0,formatog_d3_p1,1
165,Ancient Greek,Ancient Greek,1,0,0,0,0,0,2,3,1,1768032630.0846612,15.673892259597778,1,1.0,0,0,1,1,formatog_d3_p1,1
166,Esperanto; Silesian German; German; Silesian; Kashubian; Old Prussian; Polish Sign Language; Vilamovian; Polish; Lithuanian,Polish,0,0,0,0,0,1,2,2,1,1768033054.6832983,12.881754636764526,0,0.13333333333333333,0,0,0,0,formatog_d3_p1,1
167,53,"There is no single universally accepted definition or count for languages spoken in West Europe. However, based on a broad classification of the region's linguistic diversity, there are approximately 15-20 major languages and numerous dialects.",0,0,0,1,0,0,2,3,2,1768033368.6931727,13.756866693496704,0,0.0,0,0,1,0,formatog_d3_p1,1
168,G; E; C,C E G,0,0,0,0,0,1,2,3,1,1768033705.0901048,21.246232748031616,0,1.0,0,0,0,0,formatog_d3_p1,1
169,60,11,1,0,0,0,0,0,2,3,1,1768034070.687304,20.03469491004944,0,0.0,0,0,1,0,formatog_d3_p1,1
170,1335,5,1,0,0,0,0,0,2,3,1,1768034380.9410155,18.492955207824707,0,0.0,0,0,1,0,formatog_d3_p1,1
171,Mogollon culture,"Maya, Toltec, Mixtec, Zapotec",1,0,0,0,0,0,2,3,1,1768032251.1433456,17.787484884262085,0,0.0,0,0,1,0,formatog_d3_p1,1
