question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
20,Amerika Birleşik Devletleri,Amerika Birleşik Devletleri,0,0,0,1,0,0,1,2,1,1768604020.812616,15.495805501937866,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
21,+157,157,0,0,0,0,0,1,4,2,1,1768604076.3998437,12.95489501953125,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
22,哈茨山,安中,0,0,0,0,0,1,4,3,1,1768604147.8576365,26.995712995529175,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
23,1,2,0,0,0,1,0,0,5,3,1,1768604260.2147286,132.62051701545715,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
24,28,Well over a dozen.,0,0,0,1,0,0,2,2,1,1768604438.6596203,13.442104578018188,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
25,18,:),0,0,0,1,0,0,2,2,1,1768604524.974216,14.36318826675415,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
26,7,"Impala, Chemtrails Over the Country Club, Blue Banisters, Violet Bent Backwards Over the Grass, Did You Know That There's a Tunnel Under Ocean Blvd",0,0,0,1,0,0,5,3,1,1768604623.1687183,33.54843592643738,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
27,26,"One can identify several dozen, but no universally agreed-upon number.",0,0,0,1,0,0,1,2,1,1768604788.8601265,11.652795791625977,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
28,0,x,0,0,0,0,0,1,5,3,1,1768604854.8926396,29.119043111801147,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
29,0,Yeah,0,0,0,0,0,1,6,3,1,1768605199.035265,33.35645532608032,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
30,125,7,0,0,0,0,0,1,5,2,1,1768605327.8507245,22.934778690338135,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
31,0,Not specified,0,0,0,0,0,1,4,3,1,1768605448.7054358,27.28459620475769,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
32,0,Not two,0,0,0,0,0,1,4,3,1,1768605518.5164664,26.88312792778015,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
33,0,"What the question asked was about Paul McCartney and his ex-wife Heather, not Linda.",0,0,0,0,0,1,5,3,1,1768605603.3962524,30.791932106018063,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
34,12,That is twelve.,0,0,0,0,0,1,3,2,1,1768603751.7761624,14.09608006477356,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
35,3,At least 3,0,0,0,0,0,1,5,3,1,1768603822.405147,27.674742221832275,0,0.5,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
36,79,"There is no official and widely accepted definition or count of 'city-states'. However, some sources group the following as city-states:",0,0,0,1,0,0,7,5,2,1768603961.1477685,36.23531150817871,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
37,2,"This is a trick question, as Steve Jobs co-founded Apple and Pixar.",0,0,0,1,0,0,2,2,1,1768604036.6293314,17.29897928237915,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
38,1,3,0,0,0,1,0,0,5,3,1,1768604112.204441,25.962987899780273,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
39,189,"; Vatican City, Taiwan, Kosovo",0,0,0,1,0,0,5,3,1,1768604200.603684,26.13820242881775,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
40,12,"All 12 countries in South America are: Argentina, Bolivia, Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, Suriname, Uruguay, and Venezuela.",0,0,0,1,0,0,5,3,1,1768604381.9949074,38.5056574344635,0,0.09523809523809523,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
41,0,"Andes, Himalayas, Karakoram, Pamir, and Tian Shan",0,0,0,0,0,1,4,3,1,1768604550.8060305,30.91602373123169,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
42,5,3,0,0,0,0,0,1,5,3,1,1768604641.959927,32.65953063964844,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
43,0,Yes,0,0,0,0,0,1,5,3,1,1768604728.3148632,28.85758352279663,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
44,5,5,0,0,0,1,0,0,2,2,1,1768604927.7911415,12.521560430526732,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
45,11,"André of Burgundy, Philip I, Louis X, John II, Charles IV, and Louis XVI",0,0,0,1,0,0,2,2,1,1768605128.5072682,13.952115535736084,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
46,0,2,0,0,0,0,0,1,4,2,1,1768605266.2593503,19.60546088218689,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
47,0,Not applicable,0,0,0,0,0,1,5,3,1,1768605350.5460029,33.77185034751892,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
48,0,1,0,0,0,0,0,1,4,3,1,1768605466.0783544,27.118828773498535,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
49,8,"over 15,000",0,0,0,1,0,0,5,3,1,1768605540.8235977,22.536895751953125,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
50,111892,"5,565 (as of 2021)",0,0,0,1,0,0,10,5,2,1768605720.160707,53.9917368888855,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
51,3,"Ono, Yasunari Kawabata, Kenzaburō Ōe and Kazuo Ishiguro",0,0,0,1,0,0,6,3,1,1768603830.0301542,38.93949222564697,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
52,1,Yes,0,0,0,0,0,1,4,3,1,1768603973.8591611,28.463459968566895,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
53,6,3,0,0,0,0,0,1,4,3,1,1768604065.9906895,23.812729358673096,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
54,12,That's at least 3 locations,0,0,0,0,0,1,2,3,1,1768604152.6968265,20.88768434524536,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
55,0,Winter consists of three months.,0,0,0,0,0,1,5,3,1,1768604282.6451137,27.35319495201111,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
56,5,5,0,0,0,0,0,1,5,3,1,1768604510.1977644,27.443726539611816,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
57,8,5,0,0,0,1,0,0,2,2,1,1768604710.2430606,14.012332916259766,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
58,31,32,0,0,0,1,0,0,2,2,1,1768604814.9659264,13.273460149765016,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
59,17,3,0,0,0,0,0,1,4,3,1,1768604910.923791,24.41103196144104,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
60,13,"These states have 3 public holidays: Bavaria has Christmas, New Year and Second Day of Christmas.",0,0,0,0,0,1,4,3,1,1768604975.2309165,27.1820125579834,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
61,21,"The collection ""Teleny, or the Reverse of the Medal"" and possibly ""The Sins of Gorotocus""",0,0,0,1,0,0,5,3,1,1768605072.4572382,30.37774419784546,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
62,42,Took about 15 years to write more than 100 books. Some estimates put this number at over 150,0,0,0,1,0,0,5,3,1,1768605199.0067284,32.0813307762146,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
63,13,"Well-known occupations of Mark Twain are being a novelist, humorist and journalist. Therefore, we can infer he had at least three.",0,0,0,0,0,1,4,3,1,1768605343.7241037,35.792012214660645,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
64,0,,0,0,0,1,0,0,2,2,1,1768605449.7367268,16.874698400497437,0,0.0,1,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
65,0,Yes,0,0,0,0,0,1,2,2,1,1768605562.6854384,15.526278018951416,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
66,0,2,0,0,0,0,0,1,4,3,1,1768605724.5939093,41.9552264213562,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
67,1,3,0,0,0,1,0,0,8,5,2,1768605840.5028,40.47892642021179,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
68,663,Not Available,0,0,0,1,0,0,9,5,2,1768603787.9664545,85.22239780426025,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
69,6,x,0,0,0,0,0,1,4,2,1,1768603997.309492,15.70877456665039,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
70,1,"Yes, he killed four people.",0,1,0,0,0,0,1,1,1,1768604074.780223,39.027618646621704,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
71,45000000,">30,000,000",0,0,0,0,0,1,4,2,1,1768604176.5763786,17.862263679504395,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
72,117,"Andersson, Nelly; Andreyev, Leonid (not awarded, but died after shortlisting for a year) and one other",0,0,0,1,0,0,5,3,1,1768604252.690373,36.09301710128784,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
73,15481363,"You cannot provide a specific number without specifying which cities or exact location, but the Nile river valley is home to over 220 million people.",0,0,0,0,0,0,16,10,3,1768604383.5280485,84.80850887298584,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
74,21,"B and E, but actually, it's a typo in the given knowledge. There are 12 pitch classes.",0,0,0,0,0,1,5,3,1,1768604591.4617622,28.994035720825195,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
75,1,.,0,0,0,1,0,0,6,3,1,1768604741.3869371,79.39249682426453,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
76,3,These three are the most well-known books of Allen Ginsberg.,0,0,0,0,0,1,6,3,1,1768605212.8182535,30.40782618522644,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
77,0,],0,0,0,0,0,1,5,3,1,1768605361.528838,31.045663118362427,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
78,4,Not applicable (only one position is listed),0,0,0,0,0,1,4,3,1,1768605500.0586288,27.628653287887573,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
79,5,6,0,0,0,0,0,1,5,3,1,1768605593.0866914,27.549701690673828,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
80,359,3,0,0,0,0,0,1,5,3,1,1768605768.152668,56.93524622917175,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
81,3,3,0,0,0,0,0,1,4,3,1,1768605897.5346506,22.30030083656311,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
82,709,"It was 736, but this number is subject to change. As of my last update in April 2023.",0,0,0,1,0,0,1,2,1,1768605964.5044527,15.261367797851562,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
83,3,3,0,0,0,1,0,0,1,2,1,1768606010.5885434,10.985894918441772,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
84,215,over 450,0,0,0,1,0,0,8,5,2,1768606126.1715171,48.88292717933655,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
85,0,>=3,0,0,0,0,0,1,6,3,1,1768603755.4462771,30.864880800247192,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
86,1,"Yes, at least three works.",0,0,0,0,0,1,5,3,1,1768604057.2010942,31.021005392074585,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
87,8,"Bahurada Mane, Chulalonphorn, Saovabha Phongsri",0,0,0,1,0,0,4,3,1,1768604157.3019166,30.92830801010132,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
88,0,Yes,0,0,0,0,0,1,5,3,1,1768604283.879754,28.058706521987915,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
89,2,2,0,0,0,0,0,1,4,3,1,1768604495.0352428,24.313823461532593,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
90,0,2,0,0,0,0,0,1,5,3,1,1768604661.6025147,29.336028814315796,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
91,4,14,0,0,0,1,0,0,5,3,1,1768604769.2734263,38.33698081970215,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
92,0,"Yeah, 2 women amongst the founding members",0,0,0,1,0,0,5,3,1,1768605039.5074906,23.91711187362671,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
93,common bottlenose dolphin,The common bottlenose dolphin has a higher observed lifespan at 51.6 years.,0,0,0,0,0,1,5,2,1,1768605113.2191155,18.726470947265625,0,0.4615384615384615,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
94,gene,TNF alpha induced protein 1,0,0,0,0,0,1,4,2,1,1768605445.910694,15.14557671546936,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
95,0,This cannot be accurately determined with the given information.,0,0,0,0,0,1,5,3,1,1768605508.1544435,25.7407488822937,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
96,2,2,0,0,0,0,0,1,4,3,1,1768605620.6933703,27.69841694831848,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
97,0,>=3,0,0,0,0,0,1,5,3,1,1768605698.0380237,27.904292583465576,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
98,30,30,0,0,0,0,0,1,4,3,1,1768605786.99506,23.709408044815063,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
99,1,"One (La La Land, 2016)",0,0,0,1,0,0,6,3,1,1768605870.3296688,23.13780665397644,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
100,Naruhito,None (fictional story),0,0,0,1,0,0,10,6,2,1768605967.9035826,56.2770562171936,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
101,3,"There are multiple rivers near Bowling Green, Kentucky.",0,0,0,0,0,1,6,3,1,1768606191.4507728,30.25523066520691,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
102,North Rhine-Westphalia,North Rhine-Westphalia,0,0,0,0,0,1,5,2,1,1768603768.788435,20.453734636306763,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
103,Yankee Stadium,Yankee Stadium,0,0,0,0,0,1,4,3,1,1768603909.527944,23.64098572731018,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
104,People's Republic of China; India; Myanmar; Nepal; Pakistan; Afghanistan,Nepal,0,0,0,0,0,1,4,3,1,1768603993.4084618,37.8022723197937,0,0.19999999999999998,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
105,0,.,0,0,0,0,0,1,11,6,2,1768604099.5235069,52.674864530563354,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
106,United States of America,US,0,0,0,0,0,1,11,6,2,1768604207.991407,52.15152335166931,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
107,15,"Countries with a significant number of people practicing pysanka include Ukraine, Poland, and Russia.",0,0,0,1,0,0,1,2,1,1768604351.4298756,12.348207712173462,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
108,Austria,Austria,0,0,0,0,0,1,4,1,1,1768604409.823496,5.1416380405426025,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
109,Sweden,Sweden,0,0,0,0,0,1,4,3,1,1768604503.7820234,25.16676115989685,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
110,vogue,Ballet or a particular style of dance,0,0,0,0,0,1,5,3,1,1768604569.6582596,33.89364194869995,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
111,ja,English,0,1,0,0,0,0,3,2,1,1768604688.811989,14.479819774627686,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
112,71,more than 90,0,0,0,1,0,0,2,2,1,1768604803.6597514,14.024618864059448,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
113,1981,Some of The Visitors tracks were composed in 1980 and some of them were released as singles or included on the album in late October 1981.,0,0,0,0,0,1,4,2,1,1768604875.1720018,16.37804412841797,0,0.07999999999999999,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
114,1990,1990,0,0,0,0,0,1,8,5,2,1768604925.086893,33.01060247421265,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
115,original work,adaptation,0,0,0,0,0,1,6,3,1,1768605011.9777002,27.652871131896973,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
116,0,You can find the answer on Wikipedia.,0,0,0,0,0,1,12,5,2,1768605210.1076877,55.35507416725159,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
117,130,That's a tough question,0,0,0,1,0,0,6,3,1,1768605462.0367062,163.5551838874817,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
118,0,There are two countries that Australia shares a border with.,0,0,0,0,0,1,5,3,1,1768605784.414575,29.584468603134155,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
119,7,"There have been several, but the exact number is not certain. Some sources list over 20.",0,1,0,0,0,0,4,2,1,1768603827.195864,19.69059896469116,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
120,The Greens,The Greens,0,0,0,0,0,1,4,3,1,1768603911.2175608,28.662906408309937,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
121,1960,1960,0,0,0,0,0,1,4,3,1,1768603972.8711257,22.500993251800537,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
122,Crunchyroll; Hulu,"Crunchyroll, Hulu",0,0,0,0,0,1,5,3,1,1768604049.0386262,30.842876195907593,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
123,77,born between 1928 and 1945,0,0,0,0,0,1,4,3,1,1768604143.8177867,26.42174744606018,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
124,1975,Heiligenberg (district),0,0,0,0,0,1,16,8,3,1768604266.268131,71.47613310813904,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
125,Dwayne Johnson; Gal Gadot; Ryan Reynolds; Chris Diamantopoulos; Ritu Arya,"[""Ryan Reynolds"", ""Dwayne Johnson""]",0,0,0,0,0,1,5,3,1,1768604435.6514642,25.46845579147339,0,0.5714285714285715,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
126,Jay,Jay,0,0,0,0,0,1,5,3,1,1768604517.782665,23.7222318649292,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
127,Germany; Ukraine; Slovakia; Moldova; Romania; Bulgaria; Croatia; Hungary; Austria; Serbia,"Romania, Serbia, Bulgaria, Croatia, Slovakia, Hungary, Germany, Austria",0,0,0,0,0,1,4,3,1,1768604597.0078225,34.55013585090637,0,0.888888888888889,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
128,Teuthida,Teuthida,0,0,0,0,0,1,4,2,1,1768604689.3031027,15.328604221343994,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
129,beta,Beta,0,0,0,1,0,0,5,3,1,1768604879.4394467,127.90697646141052,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
130,Better Call Saul; El Camino: A Breaking Bad Movie,"['Better Call Saul', 'El Camino: A Breaking Bad Movie']",0,0,0,0,0,1,4,3,1,1768605056.9873123,24.069891214370728,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
131,Colorado River,Colorado River,0,0,0,0,0,1,5,3,1,1768605146.1183383,27.32462453842163,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
132,exhumation,The Persistence of Memory,0,0,0,1,0,0,4,3,1,1768605221.2060037,87.88033938407898,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
133,13th German Bundestag,Adenauer,0,0,0,1,0,0,6,3,1,1768605481.561797,26.488698720932007,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
134,Soziolinguistik; Patholinguistik; Genderlinguistik; Rechtslinguistik; Ethnolinguistik; Interlinguistik,"Germanistics, Philology",0,0,0,1,0,0,1,2,1,1768605583.0547376,10.898152589797974,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
135,Frank-Walter Steinmeier; Emmanuel Macron,"['Frank-Walter Steinmeier', 'Emmanuel Macron']",0,0,0,0,0,1,4,2,1,1768605696.3889663,21.032958984375,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
136,singer; screenwriter; actor; composer; pianist; singer-songwriter; poet; guitarist; photographer; recording artist; musician,Sean Lennon and Julian Lennon,0,0,0,1,0,0,5,3,1,1768603778.5187974,24.99903392791748,0,0.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
137,Star Wars Episode I: The Phantom Menace; Star Wars; Star Wars: Episode II – Attack of the Clones; Star Wars: Episode V – The Empire Strikes Back; Star Wars Episode VI: Return of the Jedi; Star Wars: The Last Jedi; Star Wars: The Rise of Skywalker; Star Wars Episode III: Revenge of the Sith; Star Wars: The Force Awakens,"Episodes I, IV, and VIII",0,0,0,0,0,1,5,3,1,1768603868.9498649,28.9732882976532,0,0.03571428571428571,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
138,The Flintstones,The TV show The Flintstones,0,0,0,0,0,1,5,2,1,1768603988.7011757,17.590774536132812,0,0.5,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
139,gold; black; red,"gold, red",0,0,0,0,0,1,4,3,1,1768604168.6398668,26.00331211090088,0,0.8,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
140,women's suffrage,women's suffrage,0,0,0,0,0,1,4,3,1,1768604238.559934,26.910324811935425,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
141,empress,empress,0,0,0,1,0,0,4,3,1,1768604318.8677452,24.200236558914185,1,1.0,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
142,1918-1920 flu pandemic,Spanish flu pandemic,0,0,0,0,0,0,15,9,3,1768604540.7642815,165.43446969985962,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama3.1:8b,qald_10-en
