question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
20,Amerika Birleşik Devletleri,Amerika Birleşik Devletleri,0,0,0,1,0,0,1,2,1,1768632337.2084966,14.49363660812378,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
21,+157,157,0,0,0,0,0,1,2,2,1,1768632583.8784373,11.653407573699951,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
22,哈茨山,Sani,0,0,0,0,0,1,2,3,1,1768632793.0494826,21.286839962005615,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
23,1,Yes,0,0,0,0,0,1,6,7,3,1768633207.565179,49.842427015304565,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
24,28,"There are numerous sources stating she has performed on 19 studio albums, 8 compilation albums, and 7 live albums.",0,0,0,1,0,0,1,2,1,1768633821.5842252,11.274502038955688,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
25,18,7,0,0,0,1,0,0,1,2,1,1768634231.7946389,9.153579473495483,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
26,7,9,0,0,0,1,0,0,1,2,1,1768634507.992447,14.216009855270386,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
27,26,1,0,0,0,0,0,1,2,3,1,1768632049.452428,12.545176029205322,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
28,0,But one time,0,0,0,0,0,1,2,3,1,1768632371.1412065,12.920398950576782,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
29,0,"Yes, they had 1 award in the year 2002",0,0,0,1,0,0,2,3,1,1768632616.6395874,11.927190780639648,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
30,125,7,0,0,0,0,0,1,2,2,1,1768632908.5875418,8.896816730499268,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
31,0,5,0,0,1,0,0,0,4,5,2,1768633130.3886368,15.488227128982544,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
32,0,4,0,0,0,0,0,1,4,5,2,1768633349.1612265,19.38670325279236,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
33,0,4,0,0,0,0,0,1,2,3,1,1768633582.3914251,12.563431978225708,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
34,12,12,0,0,0,0,0,1,2,2,1,1768633789.7725594,7.184546709060669,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
35,3,1,0,0,0,0,0,1,2,3,1,1768633929.8220878,12.419115781784058,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
36,79,,0,0,0,1,0,0,4,6,2,1768632157.3998103,34.410829067230225,0,0.0,1,formatog_d3_p1,1,llama3.1:8b,qald_10-en
37,2,1,0,0,0,0,0,1,2,3,1,1768632875.5992954,18.41711187362671,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
38,1,,0,0,1,0,0,0,4,5,2,1768633202.4010627,27.54026579856873,0,0.0,1,formatog_d3_p1,1,llama3.1:8b,qald_10-en
39,189,")[[2 (Vatican City, Taiwan)]]",0,0,1,0,0,0,4,4,2,1768633841.4222937,27.31666612625122,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
40,12,12,0,0,0,1,0,0,1,2,1,1768634293.1548471,10.44104814529419,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
41,0,14,0,0,0,0,0,1,2,3,1,1768634898.281851,24.653322219848633,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
42,5,"No specific count is given, but various dragon species exist in Westeros.",0,0,0,1,0,0,4,6,2,1768635480.3894267,36.48433780670166,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
43,0,Game of Thrones has won 59 Primetime Emmy Awards.,0,0,0,0,0,1,2,3,1,1768636130.774778,23.416147232055664,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
44,5,At least 1,0,0,0,0,0,1,2,3,1,1768636616.502936,22.55321455001831,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
45,11,4,0,0,0,1,0,0,2,3,1,1768632435.1472454,20.02132558822632,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
46,0,1,0,0,0,0,0,1,2,2,1,1768632799.422729,12.359704971313477,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
47,0,"Heinke Körber, Ursula von der Leyen and Olaf Scholz was not one but three different female mayor in hamburg, however the correct answer is 3 (Heinke Körber, Anke Dürr and  Ursula von der Leyen) although some sources may only count 2",0,0,0,1,0,0,5,6,3,1768633072.4909148,62.32415223121643,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
48,0,1,0,0,0,0,0,1,2,2,1,1768633765.7149658,14.570215225219728,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
49,8,1,0,0,0,0,0,1,4,4,2,1768634034.2860014,22.303386926651,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
50,111892,Funchal,0,0,0,0,0,1,2,2,1,1768634337.5462728,12.622641324996948,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
51,3,"So far, there is information about only 1 recipient of the Nobel Prize.",0,0,0,0,0,1,2,3,1,1768634601.219602,22.14809846878052,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
52,1,"Includes approximately 22 scheduled languages, and several hundred other languages and dialects.",0,0,0,1,0,0,4,6,2,1768635558.4546983,116.68303871154784,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
53,6,1,0,0,0,0,0,1,2,3,1,1768636180.6095555,18.44163966178894,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
54,12,1,0,0,0,0,0,1,2,3,1,1768632703.9379642,18.284968376159668,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
55,0,3,0,0,0,0,0,1,2,3,1,1768633096.3429103,20.43604302406311,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
56,5,5,0,0,0,1,0,0,1,2,1,1768633715.3526523,10.76702880859375,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
57,8,5,0,0,0,1,0,0,1,2,1,1768634430.8940344,9.723808526992798,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
58,31,30+,0,0,0,1,0,0,1,2,1,1768634657.0494125,9.797097206115724,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
59,17,"Differentiated by various criteria such as tonal center or mode, there are more than a dozen distinct musical scales.",0,0,0,0,0,1,2,3,1,1768634909.012948,21.517755031585693,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
60,13,10,0,0,0,0,0,1,2,3,1,1768635294.58068,19.778140544891357,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
61,21,11,0,0,0,0,0,1,2,2,1,1768635663.0981,15.77631902694702,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
62,42,30-40,0,0,0,1,0,0,1,2,1,1768636027.1241698,9.601608276367188,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
63,13,3,0,0,0,0,0,1,2,3,1,1768632761.617878,16.9661865234375,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
64,0,,0,0,0,1,0,0,1,2,1,1768633184.6044157,11.723056077957152,0,0.0,1,formatog_d3_p1,1,llama3.1:8b,qald_10-en
65,0,1,0,0,0,0,0,1,2,2,1,1768633495.654083,15.790544509887695,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
66,0,at least 1,0,0,0,0,0,1,2,3,1,1768634059.059121,19.03514313697815,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
67,1,15,0,0,0,1,0,0,2,3,1,1768634399.8472898,20.00112271308899,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
68,663,"Over 1,885 paintings",0,0,0,1,0,0,1,2,1,1768634854.145476,9.419394969940186,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
69,6,8,0,0,0,0,0,1,2,2,1,1768635445.808192,11.90876817703247,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
70,1,"Yes, 4 (Reeva Steenkamp and three others)",0,1,0,0,0,0,1,1,1,1768635680.561424,3.954149007797241,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
71,45000000,30 million,0,0,0,0,0,1,2,2,1,1768635940.5360842,13.078874826431274,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
72,117,And the answer is 117.,0,1,0,0,0,0,1,1,1,1768632802.9079354,3.0180411338806152,0,0.4,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
73,15481363,"We cannot determine an exact number, but it is a significant population.",0,0,1,0,0,0,4,4,2,1768632898.773472,20.33293318748474,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
74,21,But 12,0,0,0,0,0,1,2,3,1,1768633440.00229,18.92452836036682,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
75,1,36,0,0,0,1,0,0,1,2,1,1768633917.5521626,8.780079126358032,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
76,3,"Weirder Stories and Other Essays (1967), The Fall of America (1973) but his most famous poetry work is 'Howl' in 1956",0,0,0,1,0,0,2,3,1,1768634630.3809822,18.96826434135437,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
77,0,"Young Party, The Left (Linkspartei), Free Voters (Bavaria) and Team Jacobi are some of the smaller parties that only held a seat for one term. But in total there have been more than 70 political parties represented in the German parliament.",0,0,0,1,0,0,2,3,1,1768635132.5506024,26.95317792892456,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
78,4,1,0,0,0,0,0,1,2,3,1,1768635526.639266,21.22558331489563,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
79,5,"What is called a prize in one context might not be so considered another. For instance, in law or history, prizes could be awards for excellence (e.g., literary prizes), or rewards given as incentives to encourage progress or achievements.",0,0,0,1,0,0,2,3,1,1768635882.413037,22.86357069015503,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
80,359,Over 300,0,0,0,1,0,0,1,2,1,1768636296.2485814,11.292969465255736,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
81,3,3,0,0,0,0,0,1,2,2,1,1768632772.375201,12.153592586517334,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
82,709,630,0,0,0,0,0,1,2,2,1,1768633014.4721117,11.919340372085571,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
83,3,3,0,0,0,0,0,1,2,2,1,1768633289.528984,11.917843103408812,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
84,215,more than 100,0,0,0,0,0,1,2,3,1,1768633561.564564,20.66846776008606,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
85,0,4,0,0,0,1,0,0,1,2,1,1768634349.1359107,11.677132368087769,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
86,1,.5,0,0,0,0,0,1,2,3,1,1768634745.5790944,22.96288800239563,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
87,8,1,0,0,0,0,0,1,2,3,1,1768635150.127195,25.46331214904785,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
88,0,1,0,0,0,0,0,1,2,3,1,1768635456.4743805,20.472055673599243,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
89,2,1,0,0,0,0,0,1,2,2,1,1768635879.8664212,12.496413707733154,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
90,0,5,0,0,0,0,0,1,2,2,1,1768632981.4122813,13.641294956207275,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
91,4,But two,0,0,0,0,0,1,2,3,1,1768633365.5040896,23.909541368484497,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
92,0,Not more than two,0,0,0,0,0,1,4,5,2,1768633768.7439637,36.2824273109436,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
93,common bottlenose dolphin,51.6,0,0,0,0,0,1,2,2,1,1768634172.2908535,12.646688461303713,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
94,gene,TNFAIP1,0,0,0,0,0,1,2,2,1,1768634442.224969,11.802341222763062,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
95,0,Not yet,0,0,0,0,0,1,2,3,1,1768634684.678146,19.238277673721313,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
96,2,Twice,0,0,0,1,0,0,4,6,2,1768635050.3949933,32.772934913635254,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
97,0,This is Naomi Novik's first Hugo nomination.,0,0,0,0,0,1,2,3,1,1768635450.4574232,20.418592929840088,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
98,30,9,0,0,0,0,0,1,2,2,1,1768635768.1115444,12.731356859207152,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
99,1,"Sooryavansham, The Lovely Bones",0,0,0,1,0,0,1,2,1,1768632971.374334,7.020845413208008,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
100,Naruhito,,0,0,0,1,0,0,4,5,2,1768633177.6458476,19.17794919013977,0,0.0,1,formatog_d3_p1,1,llama3.1:8b,qald_10-en
101,3,Kentucky,0,0,0,0,0,1,2,2,1,1768633463.079744,7.587206125259399,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
102,North Rhine-Westphalia,North Rhine-Westphalia,0,0,0,0,0,1,2,2,1,1768633682.246134,7.897692203521728,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
103,Yankee Stadium,Yankee Stadium,0,0,0,0,0,1,2,2,1,1768633894.3677464,6.47701096534729,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
104,People's Republic of China; India; Myanmar; Nepal; Pakistan; Afghanistan,Nepal,0,0,0,0,0,1,2,3,1,1768634091.685023,11.46953797340393,0,0.19999999999999998,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
105,0,48,0,0,0,0,0,1,2,2,1,1768634334.8386683,8.13352108001709,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
106,United States of America,United States,0,0,0,0,0,1,2,2,1,1768634568.1218944,8.361289262771606,0,0.6666666666666666,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
107,15,47,0,0,0,0,0,1,2,3,1,1768634781.0151155,13.608915328979492,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
108,Austria,Austria,0,0,0,0,0,1,2,2,1,1768632995.3188243,13.55858325958252,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
109,Sweden,Sweden,0,0,0,0,0,1,2,2,1,1768633137.6386168,11.91195797920227,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
110,vogue,vogue,0,0,0,0,0,1,2,2,1,1768633384.802079,11.904228687286375,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
111,ja,English,0,1,0,0,0,0,3,3,2,1768633733.041204,18.062703132629395,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
112,71,Website TMDb lists Johnny Depp in over 80 films.,0,0,0,1,0,0,1,2,1,1768634132.9652271,13.47175121307373,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
113,1981,1981,0,0,0,0,0,1,2,2,1,1768634456.0083551,10.74874997138977,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
114,1990,1996,0,0,0,0,0,1,2,2,1,1768634688.893648,15.47261905670166,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
115,original work,adaptation,0,0,0,0,0,1,2,3,1,1768634941.461454,18.11226987838745,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
116,0,>= 20,0,1,0,0,0,0,1,1,1,1768635296.3355649,2.981823205947876,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
117,130,"Young and Mighty Voices (Jackie Coogan) was African-American, but there are also other sources stating that the answer is 69, however I couldn't verify it",0,1,0,0,0,0,1,1,1,1768634231.5599504,39.43280291557312,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
118,0,,0,0,0,1,0,0,4,6,2,1768634336.5159152,23.53511691093445,0,0.0,1,formatog_d3_p1,1,llama3.1:8b,qald_10-en
119,7,Nineteen,0,1,0,0,0,0,3,4,2,1768634586.9912603,11.344881057739258,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
120,The Greens,The Greens,0,0,0,0,0,1,2,3,1,1768634828.5374072,11.500834703445436,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
121,1960,1960,0,0,0,0,0,1,2,2,1,1768635030.4205828,8.146554231643677,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
122,Crunchyroll; Hulu,Crunchyroll,0,0,0,0,0,1,2,3,1,1768635192.0940228,11.555700540542604,0,0.6666666666666666,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
123,77,"Historically, people born between 1928 and 1945 belong to the Silent Generation.",0,0,0,0,0,1,2,2,1,1768635417.2083387,8.286439180374146,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
124,1975,a. 1885,0,0,1,0,0,0,4,4,2,1768635616.277778,11.426888227462769,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
125,Dwayne Johnson; Gal Gadot; Ryan Reynolds; Chris Diamantopoulos; Ritu Arya,"[""Dwayne Johnson"", ""Ryan Reynolds"", ""Gal Gadot""]",0,0,0,1,0,0,4,6,2,1768635910.620407,21.679675817489624,0,0.7499999999999999,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
126,Jay,Jay Chou 1: Ja,0,0,0,1,0,0,1,2,1,1768634500.2145,9.265320539474487,0,0.4,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
127,Germany; Ukraine; Slovakia; Moldova; Romania; Bulgaria; Croatia; Hungary; Austria; Serbia,Black Sea,0,0,0,0,0,1,2,3,1,1768634807.6528893,22.040350198745728,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
128,Teuthida,Teuthida,0,0,0,0,0,1,2,2,1,1768635210.400318,10.796370267868042,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
129,beta,Β,0,0,0,0,0,1,2,3,1,1768635458.7421908,17.777135133743286,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
130,Better Call Saul; El Camino: A Breaking Bad Movie,El Camino: A Breaking Bad Movie,0,0,0,0,0,1,2,3,1,1768635889.106494,18.87124991416931,0,0.7692307692307693,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
131,Colorado River,Colorado River,0,0,0,1,0,0,1,2,1,1768636205.7344694,8.451960802078247,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
132,exhumation,Exhumation,0,0,0,0,0,1,2,2,1,1768636574.01788,13.211310386657717,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
133,13th German Bundestag,Adolf Hitler,0,0,0,1,0,0,2,3,1,1768637164.1871138,17.495367527008057,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
134,Soziolinguistik; Patholinguistik; Genderlinguistik; Rechtslinguistik; Ethnolinguistik; Interlinguistik,"German Linguistics, Philology",0,0,0,1,0,0,1,2,1,1768637633.9328067,10.84424090385437,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
135,Frank-Walter Steinmeier; Emmanuel Macron,"Frank-Walter Steinmeier, Emmanuel Macron",0,0,0,0,0,1,2,2,1,1768635096.525342,17.41368007659912,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
136,singer; screenwriter; actor; composer; pianist; singer-songwriter; poet; guitarist; photographer; recording artist; musician,Sean Lennon and Julian Lennon are both musicians.,0,0,0,1,0,0,2,3,1,1768635450.476473,17.255473613739014,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
137,Star Wars Episode I: The Phantom Menace; Star Wars; Star Wars: Episode II – Attack of the Clones; Star Wars: Episode V – The Empire Strikes Back; Star Wars Episode VI: Return of the Jedi; Star Wars: The Last Jedi; Star Wars: The Rise of Skywalker; Star Wars Episode III: Revenge of the Sith; Star Wars: The Force Awakens,"Episode I: The Phantom Menace, Episode II: Attack of the Clones, Episode III: Revenge of the Sith, Episode IV: A New Hope, Episode V: The Empire Strikes Back, Episode VI: Return of the Jedi, Episode VII: The Force Awakens, Episode VIII: The Last Jedi, Episode IX: The Rise of Skywalker",0,0,0,0,0,1,2,2,1,1768635555.9631352,21.634363174438477,0,0.6739130434782609,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
138,The Flintstones,1960,0,0,0,0,0,1,2,2,1,1768636188.676602,13.73202633857727,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
139,gold; black; red,Gold and Black,0,0,0,0,0,1,2,3,1,1768636504.8770156,21.946612119674683,0,0.6666666666666666,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
140,women's suffrage,women's suffrage,0,0,0,0,0,1,2,2,1,1768636817.951763,11.1588716506958,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
141,empress,Imperatrice,0,0,0,0,0,1,2,3,1,1768637180.8704674,17.50100541114807,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
142,1918-1920 flu pandemic,Spanish Flu Pandemic,0,0,0,1,0,0,2,3,1,1768637564.499535,18.25151538848877,0,0.6666666666666666,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
143,extinction,They became extinct,0,0,0,0,0,1,4,6,2,1768638367.4765122,38.591925382614136,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
144,voice; cornet; trumpet,trumpet,0,0,0,0,0,1,2,3,1,1768635082.7145822,10.760501623153688,0,0.5,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
145,stab wound,Assassination,0,0,0,0,0,1,2,2,1,1768635299.9841442,7.20647931098938,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
146,male,male,0,0,0,1,0,0,1,2,1,1768635522.5494058,5.296819686889648,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
147,Shinjuku,,0,0,0,0,0,1,2,3,1,1768635708.459101,10.104207038879396,0,0.0,1,formatog_d3_p1,1,llama3.1:8b,qald_10-en
148,Tiger,Tiger,0,0,0,1,0,0,2,3,1,1768635859.3664656,8.5565824508667,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
149,0,"+$2.45 Trillion (Estimated, Alphabet ($1.20T), Amazon ($0.65T), Microsoft ($0.60T)",0,0,0,1,0,0,3,4,2,1768636063.6643908,16.61973762512207,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
150,Point(114.054 22.535),Point(114.054444444 22.546666666),0,0,0,0,0,1,2,2,1,1768636378.6911526,7.242954730987549,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
151,research,Erlangen program,0,0,0,0,0,1,2,2,1,1768636511.4618256,7.287177562713623,0,0.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
152,+385000,385000,0,0,0,0,0,1,2,2,1,1768636589.3178508,6.903760671615601,1,1.0,0,formatog_d3_p1,1,llama3.1:8b,qald_10-en
