metric,method,count,mean,std,min,25%,50%,75%,max,sum
has_err_other,formatog_noctx_d3_p3,333.0,0.07507507507507508,0.26390900176808346,0.0,0.0,0.0,0.0,1.0,25.0
has_err_other,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_other,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_other,tog_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,formatog_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,formatog_noctx_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,tog_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_based_answer,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_based_answer,formatog_d3_p3,333.0,0.6036036036036037,0.48988465471653014,0.0,0.0,1.0,1.0,1.0,201.0
is_kg_based_answer,formatog_noctx_d3_p3,333.0,0.6516516516516516,0.4771640355707284,0.0,0.0,1.0,1.0,1.0,217.0
is_kg_based_answer,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_based_answer,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_based_answer,tog_d3_p3,333.0,0.09309309309309309,0.2910001144480487,0.0,0.0,0.0,0.0,1.0,31.0
is_kg_and_correct,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_and_correct,formatog_d3_p3,333.0,0.2012012012012012,0.40150139731605605,0.0,0.0,0.0,0.0,1.0,67.0
is_kg_and_correct,formatog_noctx_d3_p3,333.0,0.22822822822822822,0.42032207478333167,0.0,0.0,0.0,0.0,1.0,76.0
is_kg_and_correct,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_and_correct,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_and_correct,tog_d3_p3,333.0,0.04504504504504504,0.20771508176766548,0.0,0.0,0.0,0.0,1.0,15.0
kg_calls,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kg_calls,formatog_d3_p3,333.0,3.873873873873874,1.2499430140054995,1.0,4.0,4.0,5.0,6.0,1290.0
kg_calls,formatog_noctx_d3_p3,333.0,3.9129129129129128,1.2326805868269297,1.0,4.0,4.0,5.0,6.0,1303.0
kg_calls,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kg_calls,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kg_calls,tog_d3_p3,333.0,3.891891891891892,3.9766290547245973,1.0,1.0,2.0,5.0,18.0,1296.0
agent_calls,cot,333.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,333.0
agent_calls,formatog_d3_p3,333.0,2.66966966966967,0.6578159913722156,1.0,2.0,3.0,3.0,4.0,889.0
agent_calls,formatog_noctx_d3_p3,333.0,2.6636636636636637,0.640806932774105,1.0,2.0,3.0,3.0,4.0,887.0
agent_calls,io_few_shot,333.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,333.0
agent_calls,io_zero_shot,333.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,333.0
agent_calls,tog_d3_p3,333.0,5.51051051051051,4.7943281038649905,1.0,2.0,3.0,7.0,22.0,1835.0
reached_depth,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reached_depth,formatog_d3_p3,333.0,1.09009009009009,0.2867416520002968,1.0,1.0,1.0,1.0,2.0,363.0
reached_depth,formatog_noctx_d3_p3,333.0,1.075075075075075,0.26390900176808346,1.0,1.0,1.0,1.0,2.0,358.0
reached_depth,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reached_depth,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reached_depth,tog_d3_p3,333.0,1.2672672672672673,0.578774185560417,1.0,1.0,1.0,1.0,3.0,422.0
duration,cot,333.0,6.9890597804530605,1.8355551936801509,3.2310545444488525,5.7600884437561035,6.6947221755981445,7.894205570220947,14.286084413528442,2327.356906890869
duration,formatog_d3_p3,333.0,31.830992003460903,54.49232934656634,3.520273447036743,16.90046453475952,25.380407571792603,31.215792417526245,925.0467221736908,10599.720337152481
duration,formatog_noctx_d3_p3,333.0,24.28442818051702,16.22959780547017,3.538268804550171,14.79218578338623,23.39956784248352,28.203330755233765,144.0516369342804,8086.714584112167
duration,io_few_shot,333.0,3.696658302713801,1.675971661007551,1.5328378677368164,2.838419198989868,3.3113386631011963,4.107749700546265,20.25254726409912,1230.9872148036957
duration,io_zero_shot,333.0,4.353027156165412,1.8956087341204337,1.850501298904419,3.378211975097656,3.998896837234497,4.805150270462036,24.888746976852417,1449.5580430030823
duration,tog_d3_p3,333.0,42.76021009236127,47.5769012816684,2.3706867694854736,13.220417976379396,25.99563717842102,52.945982694625854,318.0700054168701,14239.149960756302
exact_match,cot,333.0,0.13813813813813813,0.34556416960994346,0.0,0.0,0.0,0.0,1.0,46.0
exact_match,formatog_d3_p3,333.0,0.23423423423423423,0.42415660372925673,0.0,0.0,0.0,0.0,1.0,78.0
exact_match,formatog_noctx_d3_p3,333.0,0.27627627627627627,0.44782803344352995,0.0,0.0,0.0,1.0,1.0,92.0
exact_match,io_few_shot,333.0,0.15615615615615616,0.36354960169309003,0.0,0.0,0.0,0.0,1.0,52.0
exact_match,io_zero_shot,333.0,0.13513513513513514,0.3423823292670551,0.0,0.0,0.0,0.0,1.0,45.0
exact_match,tog_d3_p3,333.0,0.0990990990990991,0.29924468032699464,0.0,0.0,0.0,0.0,1.0,33.0
f1,cot,333.0,0.23203815971139738,0.3769059520108107,0.0,0.0,0.0,0.4,1.0,77.26870718389533
f1,formatog_d3_p3,333.0,0.32663135336666993,0.432808137589536,0.0,0.0,0.0,0.888888888888889,1.0,108.76824067110108
f1,formatog_noctx_d3_p3,333.0,0.36698887959558996,0.4492701390132353,0.0,0.0,0.0,1.0,1.0,122.20729690533145
f1,io_few_shot,333.0,0.25890645328395123,0.3857693040644264,0.0,0.0,0.0,0.5,1.0,86.21584894355577
f1,io_zero_shot,333.0,0.24615058829188102,0.37315372757705156,0.0,0.0,0.0,0.5,1.0,81.9681459011964
f1,tog_d3_p3,333.0,0.12245102245102243,0.3168356001944915,0.0,0.0,0.0,0.0,1.0,40.77619047619048
is_no_answer,cot,333.0,0.012012012012012012,0.10910302349062118,0.0,0.0,0.0,0.0,1.0,4.0
is_no_answer,formatog_d3_p3,333.0,0.012012012012012012,0.10910302349062119,0.0,0.0,0.0,0.0,1.0,4.0
is_no_answer,formatog_noctx_d3_p3,333.0,0.009009009009009009,0.09462947675222834,0.0,0.0,0.0,0.0,1.0,3.0
is_no_answer,io_few_shot,333.0,0.006006006006006006,0.0773816233124496,0.0,0.0,0.0,0.0,1.0,2.0
is_no_answer,io_zero_shot,333.0,0.018018018018018018,0.13321659928468216,0.0,0.0,0.0,0.0,1.0,6.0
is_no_answer,tog_d3_p3,333.0,0.6396396396396397,0.4808274643488649,0.0,0.0,1.0,1.0,1.0,213.0
